"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
2171, "Transformer.TR45", 20.371621366755, 27.7794836819387, 134.140155970578, 98.3694477117574, 7.19955785679463, 27.3265246751009, 27.3265246750205, 27.3265246748983 
2172, "Transformer.TR45", 20.371621366755, 27.7794836819387, 140.40003095438, 102.960022699879, 7.19955785679463, 28.6017627048332, 28.6017627047455, 28.6017627046122 
2173, "Transformer.TR45", 20.371621366755, 27.7794836819387, 166.460412045125, 122.070968833092, 7.19955785679463, 33.9106848673732, 33.9106848672484, 33.9106848670624 
2174, "Transformer.TR45", 20.371621366755, 27.7794836819387, 153.286812868061, 112.410329436578, 7.19955785679463, 31.2270091226477, 31.2270091225435, 31.2270091223854 
2175, "Transformer.TR45", 20.371621366755, 27.7794836819387, 143.116583624566, 104.952161324682, 7.19955785679463, 29.1551685290319, 29.1551685289413, 29.155168528803 
2176, "Transformer.TR45", 20.371621366755, 27.7794836819387, 103.036973267625, 75.5604470629248, 7.19955785679463, 20.9903020618451, 20.990302061798, 20.990302061727 
2194, "Transformer.TR45", 20.371621366755, 27.7794836819387, 105.195015818849, 77.1430116004891, 7.19955785679463, 21.4299303193139, 21.4299303192675, 21.4299303191927 
2195, "Transformer.TR45", 20.371621366755, 27.7794836819387, 135.807915772837, 99.5924715667471, 7.19955785679463, 27.6662743873239, 27.6662743872472, 27.6662743871233 
2196, "Transformer.TR45", 20.371621366755, 27.7794836819387, 159.134715278858, 116.698791204496, 7.19955785679463, 32.4183216596726, 32.4183216595631, 32.4183216593966 
2197, "Transformer.TR45", 20.371621366755, 27.7794836819387, 163.129526134979, 119.628319165651, 7.19955785679463, 33.2321294015996, 33.2321294014858, 33.2321294013101 
2198, "Transformer.TR45", 20.371621366755, 27.7794836819387, 158.871198275285, 116.505545401876, 7.19955785679463, 32.3646389734678, 32.3646389733619, 32.3646389731942 
2199, "Transformer.TR45", 20.371621366755, 27.7794836819387, 152.464160659623, 111.80705115039, 7.19955785679463, 31.0594215295795, 31.0594215294807, 31.0594215293249 
2200, "Transformer.TR45", 20.371621366755, 27.7794836819387, 118.704980449241, 87.0503189961101, 7.19955785679463, 24.1821291606, 24.1821291605397, 24.1821291604454 
2216, "Line.L9", 310, 600, 108.168825884847, 55.887226707171, 7.19955785679463, 335.323360242217, 335.323360243026, 335.323360240908 
2217, "Line.L9", 310, 600, 109.491391178052, 56.5705521086604, 7.19955785679463, 339.423312651036, 339.423312651963, 339.423312649834 
2218, "Line.L9", 310, 600, 112.503587499217, 58.1268535412623, 7.19955785679463, 348.761121246482, 348.761121247574, 348.761121245432 
2219, "Line.L9", 310, 600, 114.176207828009, 58.9910407111382, 7.19955785679463, 353.946244265785, 353.946244266829, 353.946244264752 
2219, "Transformer.TR45", 20.371621366755, 27.7794836819387, 109.845177126461, 80.5531298927378, 7.19955785679463, 22.377243573844, 22.3772435737882, 22.3772435737062 
2220, "Line.L9", 310, 600, 107.842757927892, 55.7187582627441, 7.19955785679463, 334.312549575402, 334.312549576464, 334.312549574459 
2220, "Transformer.TR45", 20.371621366755, 27.7794836819387, 137.160976682807, 100.584716234059, 7.19955785679463, 27.9419148327647, 27.941914832679, 27.9419148325512 
2221, "Line.L9", 310, 600, 120.30390151167, 62.1570157810295, 7.19955785679463, 372.942094685002, 372.942094686177, 372.9420946842 
2221, "Transformer.TR45", 20.371621366755, 27.7794836819387, 130.572824527876, 95.7534046537756, 7.19955785679463, 26.5998014206963, 26.5998014206187, 26.5998014205029 
2222, "Line.L9", 310, 600, 121.284874887059, 62.6638520249805, 7.19955785679463, 375.98311214866, 375.983112149883, 375.98311214784 
2222, "Transformer.TR45", 20.371621366755, 27.7794836819387, 126.281248912631, 92.6062492025959, 7.19955785679463, 25.7255378856906, 25.7255378856177, 25.7255378855093 
2223, "Line.L9", 310, 600, 122.30622230904, 63.1915481930038, 7.19955785679463, 379.149289156814, 379.149289158023, 379.149289155943 
2223, "Transformer.TR45", 20.371621366755, 27.7794836819387, 112.207669862278, 82.2856245656708, 7.19955785679463, 22.8585216488018, 22.858521648744, 22.8585216486589 
2224, "Line.L9", 310, 600, 124.194761865709, 64.1672936306165, 7.19955785679463, 385.003761782456, 385.003761783699, 385.003761781599 
2225, "Line.L9", 310, 600, 113.865765457534, 58.8306454863927, 7.19955785679463, 352.983872917305, 352.983872918356, 352.983872916219 
2226, "Line.L9", 310, 600, 105.212637571484, 54.3598627452667, 7.19955785679463, 326.159176470726, 326.1591764716, 326.159176469404 
2227, "Line.L9", 310, 600, 107.547039870005, 55.5659705995023, 7.19955785679463, 333.395823596166, 333.395823597014, 333.395823594802 
2240, "Line.L9", 310, 600, 115.497624901747, 59.6737728659025, 7.19955785679463, 358.042637194441, 358.042637195415, 358.042637193249 
2241, "Line.L9", 310, 600, 117.556425870924, 60.7374866999772, 7.19955785679463, 364.424920198757, 364.424920199863, 364.424920197639 
2242, "Line.L9", 310, 600, 118.510660201217, 61.2305077706288, 7.19955785679463, 367.38304662265, 367.383046623773, 367.38304662164 
2243, "Line.L9", 310, 600, 121.372587434858, 62.7091701746768, 7.19955785679463, 376.255021046893, 376.255021048061, 376.255021046008 
2243, "Transformer.TR45", 20.371621366755, 27.7794836819387, 107.694858965996, 78.9762299083972, 7.19955785679463, 21.9391889000136, 21.9391888999596, 21.9391888998809 
2244, "Line.L9", 310, 600, 114.428872877699, 59.1215843201443, 7.19955785679463, 354.729505919751, 354.729505920866, 354.729505918829 
2244, "Transformer.TR45", 20.371621366755, 27.7794836819387, 113.116981603433, 82.9524531758509, 7.19955785679463, 23.0437631937533, 23.0437631936947, 23.0437631936081 
2245, "Line.L9", 310, 600, 124.441076939241, 64.2945564186077, 7.19955785679463, 385.76733851036, 385.767338511646, 385.767338509685 
2245, "Transformer.TR45", 20.371621366755, 27.7794836819387, 136.919968419285, 100.407976840809, 7.19955785679463, 27.8928175418573, 27.8928175417712, 27.8928175416434 
2246, "Line.L9", 310, 600, 124.725036306261, 64.4412687582349, 7.19955785679463, 386.647612548141, 386.647612549409, 386.647612547434 
2246, "Transformer.TR45", 20.371621366755, 27.7794836819387, 138.90114595354, 101.86084036593, 7.19955785679463, 28.296415527739, 28.296415527651, 28.2964155275194 
2247, "Line.L9", 310, 600, 125.914654826418, 65.0559049936492, 7.19955785679463, 390.335429960631, 390.335429961895, 390.335429959924 
2247, "Transformer.TR45", 20.371621366755, 27.7794836819387, 119.77613351427, 87.835831243798, 7.19955785679463, 24.4003404072661, 24.4003404072003, 24.4003404071031 
2248, "Line.L9", 310, 600, 125.608760132068, 64.8978594015686, 7.19955785679463, 389.387156408155, 389.387156409412, 389.387156407356 
2248, "Transformer.TR45", 20.371621366755, 27.7794836819387, 101.749724816699, 74.6164648655795, 7.19955785679463, 20.7280686813732, 20.7280686813251, 20.7280686812555 
2249, "Line.L9", 310, 600, 116.626141878111, 60.2568399703572, 7.19955785679463, 361.541039821129, 361.541039822143, 361.541039820037 
2250, "Line.L9", 310, 600, 107.651783185542, 55.6200879791968, 7.19955785679463, 333.72052787428, 333.720527875181, 333.720527872953 
2251, "Line.L9", 310, 600, 110.050770436588, 56.8595647255702, 7.19955785679463, 341.157388352572, 341.157388353421, 341.157388351269 
2264, "Line.L9", 310, 600, 115.336056933489, 59.5902960823029, 7.19955785679463, 357.541776492859, 357.541776493817, 357.541776491674 
2265, "Line.L9", 310, 600, 116.7522737458, 60.3220081019969, 7.19955785679463, 361.932048610825, 361.932048611982, 361.932048609823 
2266, "Line.L9", 310, 600, 116.817897972073, 60.3559139522376, 7.19955785679463, 362.135483712354, 362.135483713426, 362.135483711384 
2266, "Transformer.TR45", 20.371621366755, 27.7794836819387, 122.228362901059, 89.6341327941098, 7.19955785679463, 24.899899292987, 24.899899292918, 24.8998992928161 
2267, "Line.L9", 310, 600, 118.561966660807, 61.2570161080835, 7.19955785679463, 367.542096647271, 367.542096648501, 367.542096646552 
2267, "Transformer.TR45", 20.371621366755, 27.7794836819387, 149.144768711811, 109.372830388661, 7.19955785679463, 30.3832075702926, 30.3832075701906, 30.3832075700395 
2268, "Line.L9", 310, 600, 109.67424192612, 56.665024995162, 7.19955785679463, 339.990149969924, 339.990149970972, 339.99014996918 
2268, "Transformer.TR45", 20.371621366755, 27.7794836819387, 173.91101181398, 127.534741996919, 7.19955785679463, 35.4284928418367, 35.4284928416974, 35.428492841494 
2269, "Line.L9", 310, 600, 120.796504504023, 62.4115273270786, 7.19955785679463, 374.469163961215, 374.469163962471, 374.469163960594 
2269, "Transformer.TR45", 20.371621366755, 27.7794836819387, 176.586721548995, 129.49692913593, 7.19955785679463, 35.9735782979273, 35.9735782977836, 35.9735782975732 
2270, "Line.L9", 310, 600, 121.662621704105, 62.8590212137878, 7.19955785679463, 377.154127281499, 377.154127282727, 377.154127280977 
2270, "Transformer.TR45", 20.371621366755, 27.7794836819387, 179.502883382125, 131.635447813558, 7.19955785679463, 36.5676477450143, 36.5676477448661, 36.5676477446483 
2271, "Line.L9", 310, 600, 125.361402687593, 64.7700580552564, 7.19955785679463, 388.620348330204, 388.620348331538, 388.620348329569 
2271, "Transformer.TR45", 20.371621366755, 27.7794836819387, 146.391386855353, 107.353683693926, 7.19955785679463, 29.8222990437142, 29.8222990436167, 29.8222990434712 
2272, "Line.L9", 310, 600, 128.919052184729, 66.6081769621102, 7.19955785679463, 399.64906177136, 399.649061772661, 399.649061770615 
2272, "Transformer.TR45", 20.371621366755, 27.7794836819387, 110.304766397166, 80.8901620245887, 7.19955785679463, 22.4708693599144, 22.4708693598585, 22.4708693597765 
2273, "Line.L9", 310, 600, 117.778896637757, 60.8524299295076, 7.19955785679463, 365.11457957602, 365.114579577045, 365.114579574981 
2274, "Line.L9", 310, 600, 108.546293696106, 56.082251742988, 7.19955785679463, 336.493510456978, 336.493510457928, 336.493510455718 
2275, "Line.L9", 310, 600, 111.054638614367, 57.3782299507562, 7.19955785679463, 344.269379703625, 344.269379704537, 344.269379702303 
2286, "Line.L9", 310, 600, 100.471166796787, 51.9101028450068, 7.19955785679463, 311.46061706934, 311.460617070041, 311.460617067907 
2288, "Line.L9", 310, 600, 116.019456871872, 59.9433860504671, 7.19955785679463, 359.660316301857, 359.660316302803, 359.660316300644 
2289, "Line.L9", 310, 600, 117.985907009637, 60.9593852883122, 7.19955785679463, 365.756311728773, 365.756311729873, 365.756311727727 
2290, "Line.L9", 310, 600, 119.41680482694, 61.6986824939191, 7.19955785679463, 370.192094962353, 370.192094963514, 370.192094961471 
2291, "Line.L9", 310, 600, 120.820531540765, 62.423941296062, 7.19955785679463, 374.543647775164, 374.543647776372, 374.543647774317 
2291, "Transformer.TR45", 20.371621366755, 27.7794836819387, 127.660699818075, 93.6178465332553, 7.19955785679463, 26.0065544010881, 26.0065544010131, 26.0065544009021 
2292, "Line.L9", 310, 600, 112.744049647402, 58.2510923178242, 7.19955785679463, 349.506553905844, 349.506553906945, 349.506553904902 
2292, "Transformer.TR45", 20.371621366755, 27.7794836819387, 147.924844787067, 108.478219510516, 7.19955785679463, 30.1346892873813, 30.1346892872813, 30.134689287133 
2293, "Line.L9", 310, 600, 123.244663596208, 63.6764095247074, 7.19955785679463, 382.058457146926, 382.058457148244, 382.058457146319 
2293, "Transformer.TR45", 20.371621366755, 27.7794836819387, 163.292206445525, 119.747618060052, 7.19955785679463, 33.2652700185023, 33.2652700183796, 33.2652700181989 
2294, "Line.L9", 310, 600, 126.190741885735, 65.1985499742967, 7.19955785679463, 391.191299844529, 391.19129984578, 391.191299843916 
2294, "Transformer.TR45", 20.371621366755, 27.7794836819387, 147.33283897009, 108.0440819114, 7.19955785679463, 30.0140881038777, 30.0140881037784, 30.0140881036311 
2295, "Line.L9", 310, 600, 127.958480864215, 66.1118817798446, 7.19955785679463, 396.671290677787, 396.671290679067, 396.671290677162 
2295, "Transformer.TR45", 20.371621366755, 27.7794836819387, 133.293303692499, 97.7484227078327, 7.19955785679463, 27.1540071354748, 27.1540071353936, 27.1540071352728 
2296, "Line.L9", 310, 600, 130.471650599233, 67.4103528096037, 7.19955785679463, 404.46211685631, 404.462116857622, 404.462116855654 
2296, "Transformer.TR45", 20.371621366755, 27.7794836819387, 104.643848807381, 76.7388224587459, 7.19955785679463, 21.3176486626392, 21.3176486625885, 21.3176486625148 
2297, "Line.L9", 310, 600, 119.749633037133, 61.870643735852, 7.19955785679463, 371.223862413933, 371.223862415112, 371.223862412954 
2298, "Line.L9", 310, 600, 109.488948059494, 56.5692898307386, 7.19955785679463, 339.415738983543, 339.415738984432, 339.415738982304 
2299, "Line.L9", 310, 600, 111.702557771906, 57.7129881821515, 7.19955785679463, 346.277929092045, 346.277929092909, 346.277929090794 
2300, "Line.L9", 310, 600, 103.277157515462, 53.3598647163222, 7.19955785679463, 320.159188297117, 320.159188297933, 320.159188295801 
2312, "Line.L9", 310, 600, 116.730687482764, 60.3108551994281, 7.19955785679463, 361.865131195653, 361.865131196569, 361.865131194445 
2313, "Line.L9", 310, 600, 121.339402304071, 62.6920245237702, 7.19955785679463, 376.152147141478, 376.152147142621, 376.152147140435 
2314, "Line.L9", 310, 600, 124.036771779642, 64.0856654194819, 7.19955785679463, 384.513992515689, 384.513992516891, 384.513992514842 
2315, "Line.L9", 310, 600, 127.776866920835, 66.0180479090979, 7.19955785679463, 396.1082874533, 396.108287454587, 396.108287452627 
2315, "Transformer.TR45", 20.371621366755, 27.7794836819387, 119.4460867146, 87.5937969240399, 7.19955785679463, 24.3331045229042, 24.3331045228381, 24.3331045227409 
2316, "Line.L9", 310, 600, 121.632555916377, 62.8434872234615, 7.19955785679463, 377.0609233396, 377.060923340769, 377.060923338826 
2316, "Transformer.TR45", 20.371621366755, 27.7794836819387, 131.728061931555, 96.6005787498068, 7.19955785679463, 26.8351420104609, 26.8351420103814, 26.8351420102633 
2317, "Line.L9", 310, 600, 135.589513138146, 70.0545817880422, 7.19955785679463, 420.32749072687, 420.327490728253, 420.327490726324 
2317, "Transformer.TR45", 20.371621366755, 27.7794836819387, 136.521325237065, 100.115638507181, 7.19955785679463, 27.811607462171, 27.8116074620851, 27.811607461958 
2318, "Line.L9", 310, 600, 138.416859456446, 71.5153773858304, 7.19955785679463, 429.092264313561, 429.092264314982, 429.092264313096 
2318, "Transformer.TR45", 20.371621366755, 27.7794836819387, 128.192767918184, 94.0080298066682, 7.19955785679463, 26.1149452998554, 26.1149452997795, 26.1149452996677 
2319, "Line.L9", 310, 600, 139.532220598884, 72.0916473094232, 7.19955785679463, 432.549883855104, 432.549883856539, 432.549883854549 
2319, "Transformer.TR45", 20.371621366755, 27.7794836819387, 118.424681337142, 86.8447663139043, 7.19955785679463, 24.1250276867888, 24.1250276867238, 24.1250276866284 
2320, "Line.L9", 310, 600, 138.995074678106, 71.8141219170216, 7.19955785679463, 430.884731500715, 430.884731502129, 430.884731500125 
2321, "Line.L9", 310, 600, 125.264396239972, 64.719938057319, 7.19955785679463, 388.319628342733, 388.319628343914, 388.319628341856 
2322, "Line.L9", 310, 600, 110.501284100769, 57.0923301187309, 7.19955785679463, 342.553980711486, 342.553980712385, 342.553980710261 
2323, "Line.L9", 310, 600, 112.444453257289, 58.0963008495992, 7.19955785679463, 348.577805096703, 348.577805097595, 348.577805095423 
2324, "Line.L9", 310, 600, 100.607731038662, 51.9806610366419, 7.19955785679463, 311.883966218996, 311.883966219851, 311.883966217628 
2338, "Transformer.TR45", 20.371621366755, 27.7794836819387, 103.445259693337, 75.8598571084473, 7.19955785679463, 21.0734766265831, 21.0734766265345, 21.0734766264618 
2339, "Transformer.TR45", 20.371621366755, 27.7794836819387, 137.582827401552, 100.894073427805, 7.19955785679463, 28.0278526639203, 28.0278526638353, 28.0278526637068 
2340, "Transformer.TR45", 20.371621366755, 27.7794836819387, 159.795743730072, 117.183545402052, 7.19955785679463, 32.5529838728804, 32.5529838727653, 32.5529838725932 
2341, "Transformer.TR45", 20.371621366755, 27.7794836819387, 163.41707422418, 119.839187764399, 7.19955785679463, 33.2907076095789, 33.2907076094596, 33.2907076092792 
2342, "Transformer.TR45", 20.371621366755, 27.7794836819387, 149.70119470749, 109.780876118826, 7.19955785679463, 30.4965605673185, 30.4965605672189, 30.4965605670679 
2343, "Transformer.TR45", 20.371621366755, 27.7794836819387, 148.255842435341, 108.72095111925, 7.19955785679463, 30.2021188750206, 30.2021188749225, 30.2021188747745 
2344, "Transformer.TR45", 20.371621366755, 27.7794836819387, 117.871962913613, 86.4394394699828, 7.19955785679463, 24.0124299823231, 24.0124299822619, 24.0124299821681 
2362, "Transformer.TR45", 20.371621366755, 27.7794836819387, 107.877363980493, 79.1100669190279, 7.19955785679463, 21.9763681305421, 21.9763681304923, 21.9763681304128 
2363, "Transformer.TR45", 20.371621366755, 27.7794836819387, 121.428402798561, 89.0474953856116, 7.19955785679463, 24.7369344498211, 24.7369344497569, 24.7369344496584 
2364, "Transformer.TR45", 20.371621366755, 27.7794836819387, 157.843252898401, 115.751718792161, 7.19955785679463, 32.1552298334318, 32.1552298333222, 32.1552298331562 
2365, "Transformer.TR45", 20.371621366755, 27.7794836819387, 177.627649525271, 130.260276318532, 7.19955785679463, 36.1856322039548, 36.185632203817, 36.1856322036062 
2366, "Transformer.TR45", 20.371621366755, 27.7794836819387, 168.980568582052, 123.919083626838, 7.19955785679463, 34.4240816149254, 34.4240816148009, 34.424081614611 
2367, "Transformer.TR45", 20.371621366755, 27.7794836819387, 159.78739750094, 117.177424834022, 7.19955785679463, 32.5512836106832, 32.5512836105722, 32.5512836104031 
2368, "Transformer.TR45", 20.371621366755, 27.7794836819387, 128.692337995489, 94.374381196692, 7.19955785679463, 26.2167158244657, 26.2167158243951, 26.2167158242846 
2384, "Line.L9", 310, 600, 105.585031250228, 54.5522661459513, 7.19955785679463, 327.31359687487, 327.313596875708, 327.313596873556 
2385, "Line.L9", 310, 600, 107.086849166473, 55.3282054026776, 7.19955785679463, 331.969232415171, 331.969232416066, 331.969232413901 
2386, "Line.L9", 310, 600, 106.467419459083, 55.0081667205261, 7.19955785679463, 330.049000322175, 330.049000323156, 330.049000321115 
2386, "Transformer.TR45", 20.371621366755, 27.7794836819387, 117.581363963481, 86.2263335732195, 7.19955785679463, 23.9532302645065, 23.9532302644429, 23.9532302643488 
2387, "Line.L9", 310, 600, 107.410734577937, 55.4955461986006, 7.19955785679463, 332.973277190563, 332.973277191604, 332.973277189704 
2387, "Transformer.TR45", 20.371621366755, 27.7794836819387, 162.124497772483, 118.891298366487, 7.19955785679463, 33.0273888289634, 33.027388828843, 33.0273888286653 
2388, "Line.L9", 310, 600, 101.470715844526, 52.4265365196718, 7.19955785679463, 314.559219117182, 314.559219118031, 314.559219116302 
2388, "Transformer.TR45", 20.371621366755, 27.7794836819387, 177.497906664682, 130.1651315541, 7.19955785679463, 36.1592014796452, 36.1592014795009, 36.1592014792897 
2389, "Line.L9", 310, 600, 113.066707281338, 58.4177987620245, 7.19955785679463, 350.506792571014, 350.506792572147, 350.506792570298 
2389, "Transformer.TR45", 20.371621366755, 27.7794836819387, 176.192504073846, 129.207836320821, 7.19955785679463, 35.8932698065285, 35.8932698063861, 35.8932698061772 
2390, "Line.L9", 310, 600, 116.187673122662, 60.030297780042, 7.19955785679463, 360.18178667906, 360.181786680252, 360.181786678393 
2390, "Transformer.TR45", 20.371621366755, 27.7794836819387, 169.802422175416, 124.521776261972, 7.19955785679463, 34.5915065171547, 34.5915065170226, 34.5915065168281 
2391, "Line.L9", 310, 600, 118.434591904336, 61.1912058172402, 7.19955785679463, 367.147234902221, 367.147234903441, 367.147234901579 
2391, "Transformer.TR45", 20.371621366755, 27.7794836819387, 159.103744812685, 116.676079529302, 7.19955785679463, 32.4120124735684, 32.4120124734527, 32.4120124732814 
2392, "Line.L9", 310, 600, 122.594823012095, 63.3406585562491, 7.19955785679463, 380.043951336285, 380.043951337494, 380.043951335425 
2392, "Transformer.TR45", 20.371621366755, 27.7794836819387, 114.999879977567, 84.3332453168828, 7.19955785679463, 23.4273401212528, 23.4273401211927, 23.4273401211034 
2393, "Line.L9", 310, 600, 113.356390446889, 58.5674683975594, 7.19955785679463, 351.404810384376, 351.404810385356, 351.404810383259 
2394, "Line.L9", 310, 600, 103.495380872629, 53.4726134508583, 7.19955785679463, 320.835680704284, 320.83568070515, 320.835680702932 
2395, "Line.L9", 310, 600, 106.994434475165, 55.2804578121684, 7.19955785679463, 331.682746872179, 331.68274687301, 331.682746870865 
2408, "Line.L9", 310, 600, 113.357489543009, 58.568036263888, 7.19955785679463, 351.408217582356, 351.408217583328, 351.408217581125 
2409, "Line.L9", 310, 600, 111.05670096423, 57.3792954981854, 7.19955785679463, 344.275772988103, 344.275772989113, 344.275772986981 
2410, "Line.L9", 310, 600, 108.618239358389, 56.1194236685008, 7.19955785679463, 336.716542009969, 336.716542011005, 336.716542008949 
2410, "Transformer.TR45", 20.371621366755, 27.7794836819387, 110.357830087488, 80.9290753974914, 7.19955785679463, 22.48167929399, 22.4816792939338, 22.4816792938511 
2411, "Line.L9", 310, 600, 108.531281538362, 56.0744954614869, 7.19955785679463, 336.446972767921, 336.446972768921, 336.446972766915 
2411, "Transformer.TR45", 20.371621366755, 27.7794836819387, 132.126737554583, 96.8929408733612, 7.19955785679463, 26.9163586988659, 26.9163586987866, 26.9163586986679 
2412, "Line.L9", 310, 600, 101.005567531414, 52.1862098912304, 7.19955785679463, 313.11725934645, 313.117259347382, 313.117259345456 
2412, "Transformer.TR45", 20.371621366755, 27.7794836819387, 146.18371617877, 107.201391864431, 7.19955785679463, 29.7799931597908, 29.7799931596942, 29.7799931595496 
2413, "Line.L9", 310, 600, 109.324281406746, 56.4842120601523, 7.19955785679463, 338.905272359844, 338.905272360914, 338.905272358999 
2413, "Transformer.TR45", 20.371621366755, 27.7794836819387, 160.357106434324, 117.595211385171, 7.19955785679463, 32.6673425574849, 32.6673425573677, 32.6673425571939 
2414, "Line.L9", 310, 600, 111.384998678771, 57.5489159840316, 7.19955785679463, 345.293495903107, 345.29349590419, 345.293495902341 
2414, "Transformer.TR45", 20.371621366755, 27.7794836819387, 160.614750608761, 117.784150446424, 7.19955785679463, 32.7198288531746, 32.7198288530569, 32.7198288528828 
2415, "Line.L9", 310, 600, 114.274600007495, 59.0418766705389, 7.19955785679463, 354.251260022098, 354.251260023233, 354.251260021327 
2415, "Transformer.TR45", 20.371621366755, 27.7794836819387, 149.034194118119, 109.291742353287, 7.19955785679463, 30.3606817327378, 30.360681732637, 30.3606817324866 
2416, "Line.L9", 310, 600, 117.735871049532, 60.8302000422583, 7.19955785679463, 364.981200252369, 364.98120025355, 364.981200251541 
2416, "Transformer.TR45", 20.371621366755, 27.7794836819387, 123.41302255, 90.5028832033337, 7.19955785679463, 25.1412336711541, 25.141233671085, 25.1412336709818 
2417, "Line.L9", 310, 600, 111.717804526503, 57.7208656720266, 7.19955785679463, 346.325194031163, 346.32519403216, 346.325194030082 
2418, "Line.L9", 310, 600, 105.253742290464, 54.3811001834064, 7.19955785679463, 326.286601099533, 326.286601100438, 326.286601098233 
2419, "Line.L9", 310, 600, 108.279799924227, 55.9445632941841, 7.19955785679463, 335.667379764186, 335.667379765105, 335.667379762899 
2420, "Line.L9", 310, 600, 100.356102154782, 51.8506527799707, 7.19955785679463, 311.103916679107, 311.103916679824, 311.1039166777 
2432, "Line.L9", 310, 600, 113.998129531195, 58.8990335911176, 7.19955785679463, 353.394201545697, 353.394201546706, 353.39420154452 
2433, "Line.L9", 310, 600, 115.232253799646, 59.5366644631502, 7.19955785679463, 357.219986777782, 357.219986778901, 357.219986776723 
2434, "Line.L9", 310, 600, 116.545096746934, 60.2149666525825, 7.19955785679463, 361.289799914391, 361.289799915495, 361.289799913489 
2434, "Transformer.TR45", 20.371621366755, 27.7794836819387, 112.429868507242, 82.4485702386445, 7.19955785679463, 22.903787115436, 22.9037871153773, 22.9037871152914 
2435, "Line.L9", 310, 600, 116.950665538134, 60.4245105280359, 7.19955785679463, 362.547063167006, 362.547063168215, 362.547063166213 
2435, "Transformer.TR45", 20.371621366755, 27.7794836819387, 134.238564550051, 98.441614003371, 7.19955785679463, 27.3465720983035, 27.346572098221, 27.3465720980985 
2436, "Line.L9", 310, 600, 105.222979117658, 54.3652058774567, 7.19955785679463, 326.19123526374, 326.19123526474, 326.191235262905 
2436, "Transformer.TR45", 20.371621366755, 27.7794836819387, 177.521834085928, 130.18267832968, 7.19955785679463, 36.1640758833043, 36.1640758831588, 36.1640758829475 
2437, "Line.L9", 310, 600, 116.195934149523, 60.0345659772535, 7.19955785679463, 360.207395862334, 360.207395863521, 360.207395861677 
2437, "Transformer.TR45", 20.371621366755, 27.7794836819387, 174.713732555479, 128.123403874018, 7.19955785679463, 35.5920200719273, 35.5920200717871, 35.5920200715814 
2438, "Line.L9", 310, 600, 116.56354122486, 60.2244962995112, 7.19955785679463, 361.346977795908, 361.346977797067, 361.346977795294 
2438, "Transformer.TR45", 20.371621366755, 27.7794836819387, 180.945615084466, 132.693451061942, 7.19955785679463, 36.8615555847535, 36.8615555846043, 36.8615555843822 
2439, "Line.L9", 310, 600, 119.173979820299, 61.5732229071545, 7.19955785679463, 369.439337441734, 369.439337442927, 369.439337441011 
2439, "Transformer.TR45", 20.371621366755, 27.7794836819387, 156.088606583252, 114.464978161051, 7.19955785679463, 31.797779929784, 31.7977799296731, 31.7977799295081 
2440, "Line.L9", 310, 600, 122.414867653837, 63.2476816211493, 7.19955785679463, 379.486089725647, 379.486089726895, 379.486089724944 
2440, "Transformer.TR45", 20.371621366755, 27.7794836819387, 131.468286579246, 96.4100768247803, 7.19955785679463, 26.7822215592844, 26.7822215592058, 26.7822215590885 
2441, "Line.L9", 310, 600, 114.819564449549, 59.3234416322669, 7.19955785679463, 355.94064979249, 355.940649793601, 355.940649791481 
2442, "Line.L9", 310, 600, 106.53028626193, 55.040647901997, 7.19955785679463, 330.243887411068, 330.243887411982, 330.243887409778 
2443, "Line.L9", 310, 600, 109.867229363902, 56.7647351713493, 7.19955785679463, 340.588411027258, 340.588411028096, 340.588411025931 
2456, "Line.L9", 310, 600, 115.044145301982, 59.4394750726908, 7.19955785679463, 356.636850435146, 356.636850436145, 356.63685043404 
2457, "Line.L9", 310, 600, 116.760042765646, 60.3260220955839, 7.19955785679463, 361.956132572392, 361.956132573503, 361.956132571336 
2458, "Line.L9", 310, 600, 117.999544576008, 60.966431364271, 7.19955785679463, 365.79858818452, 365.798588185626, 365.798588183601 
2458, "Transformer.TR45", 20.371621366755, 27.7794836819387, 109.041674975219, 79.9638949818272, 7.19955785679463, 22.2135571579193, 22.213557157864, 22.2135571577831 
2459, "Line.L9", 310, 600, 118.139099904908, 61.0385349508693, 7.19955785679463, 366.231209703992, 366.231209705216, 366.231209703269 
2459, "Transformer.TR45", 20.371621366755, 27.7794836819387, 145.536395303967, 106.726689889576, 7.19955785679463, 29.648123402148, 29.6481234020506, 29.6481234019067 
2460, "Line.L9", 310, 600, 109.016495776784, 56.3251894846718, 7.19955785679463, 337.951136907034, 337.951136908031, 337.951136906154 
2460, "Transformer.TR45", 20.371621366755, 27.7794836819387, 156.794331248514, 114.982509582243, 7.19955785679463, 31.9415474864829, 31.9415474863708, 31.9415474862046 
2461, "Line.L9", 310, 600, 116.594505426515, 60.2404944703661, 7.19955785679463, 361.442966821003, 361.442966822196, 361.442966820343 
2461, "Transformer.TR45", 20.371621366755, 27.7794836819387, 163.782689439236, 120.107305588773, 7.19955785679463, 33.3651893568495, 33.3651893567267, 33.3651893565453 
2462, "Line.L9", 310, 600, 117.530795601676, 60.7242443941993, 7.19955785679463, 364.345466363977, 364.345466365196, 364.345466363328 
