Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2002,1,1,0,0,0,0,0,-13,160.36,0.866,1.8,81.55,-11,980.0
2002,1,1,0,30,0,0,0,-13,162.51,0.866,1.8,81.56,-11,980.0
2002,1,1,1,0,0,0,0,-13,162.51,0.866,1.8,79.24,-11,980.0
2002,1,1,1,30,0,0,0,-13,160.34,0.866,1.7000000000000002,79.26,-11,980.0
2002,1,1,2,0,0,0,0,-14,156.62,0.866,1.7000000000000002,83.39,-12,980.0
2002,1,1,2,30,0,0,0,-14,151.97,0.866,1.7000000000000002,83.39,-12,980.0
2002,1,1,3,0,0,0,0,-14,146.79,0.866,1.7000000000000002,81.03,-12,980.0
2002,1,1,3,30,0,0,0,-14,141.33,0.866,1.6,81.02,-12,980.0
2002,1,1,4,0,0,0,0,-14,135.7,0.866,1.6,85.57000000000001,-13,980.0
2002,1,1,4,30,0,0,0,-14,130.0,0.866,1.5,85.57000000000001,-13,980.0
2002,1,1,5,0,0,0,0,-15,124.27,0.866,1.4000000000000001,83.66,-13,980.0
2002,1,1,5,30,0,0,0,-15,118.57000000000001,0.866,1.3,83.68,-13,980.0
2002,1,1,6,0,0,0,0,-15,112.92,0.866,1.3,88.98,-13,980.0
2002,1,1,6,30,0,0,0,-15,107.35000000000001,0.866,1.2000000000000002,89.02,-13,980.0
2002,1,1,7,0,0,0,0,-15,101.91,0.866,1.1,87.52,-14,980.0
2002,1,1,7,30,0,0,0,-15,96.61,0.866,1.1,80.7,-13,980.0
2002,1,1,8,0,0,0,0,-15,91.51,0.866,1.2000000000000002,80.92,-13,980.0
2002,1,1,8,30,21,380,43,-15,86.63,0.866,1.5,74.68,-12,990.0
2002,1,1,9,0,38,593,120,-14,82.05,0.866,1.9000000000000001,73.34,-11,990.0
2002,1,1,9,30,51,715,202,-14,77.8,0.866,1.7000000000000002,67.76,-10,990.0
2002,1,1,10,0,62,784,279,-13,73.96000000000001,0.866,1.5,69.98,-9,990.0
2002,1,1,10,30,70,836,348,-13,70.58,0.866,1.5,59.92,-7,990.0
2002,1,1,11,0,78,865,405,-13,67.76,0.866,1.5,51.58,-5,990.0
2002,1,1,11,30,82,888,450,-13,65.56,0.866,1.5,47.83,-4,990.0
2002,1,1,12,0,88,895,480,-12,64.05,0.866,1.5,50.83,-4,990.0
2002,1,1,12,30,90,901,495,-12,63.28,0.866,1.5,47.17,-3,990.0
2002,1,1,13,0,126,798,485,-11,63.27,0.866,1.6,50.15,-3,990.0
2002,1,1,13,30,123,789,469,-11,64.03,0.866,1.6,50.15,-3,990.0
2002,1,1,14,0,118,773,438,-11,65.53,0.866,1.6,52.72,-3,990.0
2002,1,1,14,30,112,743,393,-11,67.72,0.866,1.6,52.730000000000004,-3,990.0
2002,1,1,15,0,102,701,336,-10,70.53,0.866,1.7000000000000002,54.95,-3,990.0
2002,1,1,15,30,90,638,267,-10,73.9,0.866,1.4000000000000001,54.97,-3,990.0
2002,1,1,16,0,76,536,190,-9,77.73,0.866,1.2000000000000002,62.99,-3,990.0
2002,1,1,16,30,55,398,111,-9,81.98,0.866,1.0,67.89,-4,990.0
2002,1,1,17,0,27,183,38,-8,86.56,0.866,0.9,75.09,-5,990.0
2002,1,1,17,30,0,0,0,-8,91.43,0.866,0.9,75.11,-5,990.0
2002,1,1,18,0,0,0,0,-9,96.53,0.866,1.0,75.26,-6,990.0
2002,1,1,18,30,0,0,0,-9,101.82000000000001,0.866,1.0,75.28,-6,990.0
2002,1,1,19,0,0,0,0,-10,107.26,0.866,1.1,72.37,-6,990.0
2002,1,1,19,30,0,0,0,-10,112.82000000000001,0.866,1.1,72.37,-6,990.0
2002,1,1,20,0,0,0,0,-10,118.47,0.866,1.1,76.64,-7,990.0
2002,1,1,20,30,0,0,0,-10,124.18,0.866,1.1,76.64,-7,990.0
2002,1,1,21,0,0,0,0,-10,129.9,0.866,1.1,75.9,-7,990.0
2002,1,1,21,30,0,0,0,-10,135.6,0.866,1.1,75.89,-7,990.0
2002,1,1,22,0,0,0,0,-10,141.22,0.866,1.1,75.44,-7,990.0
2002,1,1,22,30,0,0,0,-10,146.69,0.866,1.1,75.43,-7,990.0
2002,1,1,23,0,0,0,0,-10,151.86,0.866,1.2000000000000002,81.05,-8,990.0
2002,1,1,23,30,0,0,0,-10,156.51,0.866,1.2000000000000002,81.05,-8,990.0
2002,1,2,0,0,0,0,0,-10,160.23,0.866,1.2000000000000002,80.59,-8,990.0
2002,1,2,0,30,0,0,0,-10,162.41,0.866,1.2000000000000002,80.59,-8,990.0
2002,1,2,1,0,0,0,0,-10,162.44,0.866,1.2000000000000002,86.61,-9,990.0
2002,1,2,1,30,0,0,0,-10,160.31,0.866,1.1,86.64,-9,990.0
2002,1,2,2,0,0,0,0,-10,156.62,0.866,1.1,86.43,-9,990.0
2002,1,2,2,30,0,0,0,-10,151.99,0.866,1.1,86.45,-9,990.0
2002,1,2,3,0,0,0,0,-10,146.82,0.866,1.1,86.44,-9,990.0
2002,1,2,3,30,0,0,0,-10,141.36,0.866,1.1,79.95,-8,990.0
2002,1,2,4,0,0,0,0,-10,135.74,0.866,1.1,79.78,-8,990.0
2002,1,2,4,30,0,0,0,-10,130.04,0.866,1.1,79.77,-8,990.0
2002,1,2,5,0,0,0,0,-10,124.32000000000001,0.866,1.1,85.8,-9,990.0
2002,1,2,5,30,0,0,0,-10,118.61,0.866,1.1,85.8,-9,990.0
2002,1,2,6,0,0,0,0,-11,112.95,0.866,1.2000000000000002,85.38,-9,990.0
2002,1,2,6,30,0,0,0,-11,107.39,0.866,1.2000000000000002,85.38,-9,990.0
2002,1,2,7,0,0,0,0,-11,101.93,0.866,1.2000000000000002,85.19,-9,990.0
2002,1,2,7,30,0,0,0,-11,96.63,0.866,1.1,85.2,-9,990.0
2002,1,2,8,0,0,0,0,-10,91.52,0.866,1.1,86.13,-9,990.0
2002,1,2,8,30,26,226,39,-10,86.64,0.866,1.3,79.69,-8,990.0
2002,1,2,9,0,51,441,112,-10,82.05,0.866,1.6,79.07000000000001,-7,990.0
2002,1,2,9,30,70,578,192,-10,77.79,0.866,1.7000000000000002,73.24,-6,990.0
2002,1,2,10,0,82,681,270,-9,73.94,0.866,1.9000000000000001,73.03,-5,990.0
2002,1,2,10,30,92,742,339,-9,70.55,0.866,2.0,62.84,-3,990.0
2002,1,2,11,0,100,784,398,-8,67.72,0.866,2.3000000000000003,61.17,-2,990.0
2002,1,2,11,30,106,813,443,-8,65.51,0.866,2.3000000000000003,61.120000000000005,-2,990.0
2002,1,2,12,0,111,828,474,-8,63.980000000000004,0.866,2.3000000000000003,61.81,-2,990.0
2002,1,2,12,30,113,836,490,-8,63.190000000000005,0.866,2.1,57.410000000000004,-1,990.0
2002,1,2,13,0,112,838,490,-8,63.17,0.866,2.0,57.89,-1,990.0
2002,1,2,13,30,110,830,475,-8,63.92,0.866,1.9000000000000001,57.88,-1,990.0
2002,1,2,14,0,108,807,444,-8,65.42,0.866,1.8,58.19,-1,990.0
2002,1,2,14,30,102,779,399,-8,67.6,0.866,1.7000000000000002,58.18,-1,990.0
2002,1,2,15,0,93,743,342,-8,70.41,0.866,1.7000000000000002,58.46,-1,990.0
2002,1,2,15,30,82,684,274,-8,73.76,0.866,1.4000000000000001,58.46,-1,990.0
2002,1,2,16,0,68,603,197,-6,77.60000000000001,0.866,1.2000000000000002,70.48,-2,990.0
2002,1,2,16,30,51,470,117,-6,81.84,0.866,1.0,70.47,-2,990.0
2002,1,2,17,0,27,269,43,-6,86.42,0.866,0.9,74.10000000000001,-3,990.0
2002,1,2,17,30,0,0,0,-6,91.29,0.866,0.9,74.10000000000001,-3,990.0
2002,1,2,18,0,0,0,0,-7,96.39,0.866,1.0,75.06,-4,990.0
2002,1,2,18,30,0,0,0,-7,101.68,0.866,1.0,75.05,-4,990.0
2002,1,2,19,0,0,0,0,-8,107.12,0.15,1.1,77.13,-5,990.0
2002,1,2,19,30,0,0,0,-8,112.68,0.15,1.1,77.13,-5,990.0
2002,1,2,20,0,0,0,0,-8,118.33,0.15,1.2000000000000002,73.85000000000001,-5,990.0
2002,1,2,20,30,0,0,0,-8,124.04,0.15,1.2000000000000002,73.83,-5,990.0
2002,1,2,21,0,0,0,0,-9,129.76,0.15,1.2000000000000002,77.52,-6,990.0
2002,1,2,21,30,0,0,0,-9,135.46,0.15,1.2000000000000002,77.5,-6,990.0
2002,1,2,22,0,0,0,0,-9,141.08,0.15,1.2000000000000002,76.15,-6,990.0
2002,1,2,22,30,0,0,0,-9,146.55,0.15,1.2000000000000002,76.12,-6,980.0
2002,1,2,23,0,0,0,0,-9,151.72,0.15,1.2000000000000002,81.81,-7,980.0
2002,1,2,23,30,0,0,0,-9,156.37,0.15,1.2000000000000002,81.79,-7,980.0
2002,1,3,0,0,0,0,0,-9,160.1,0.15,1.2000000000000002,82.05,-7,980.0
2002,1,3,0,30,0,0,0,-9,162.3,0.15,1.2000000000000002,82.04,-7,980.0
2002,1,3,1,0,0,0,0,-9,162.36,0.15,1.3,89.22,-8,980.0
2002,1,3,1,30,0,0,0,-9,160.28,0.15,1.3,89.21000000000001,-8,980.0
2002,1,3,2,0,0,0,0,-9,156.61,0.15,1.4000000000000001,89.46000000000001,-8,980.0
2002,1,3,2,30,0,0,0,-9,152.0,0.15,1.4000000000000001,89.45,-8,980.0
2002,1,3,3,0,0,0,0,-9,146.85,0.15,1.4000000000000001,89.16,-8,980.0
2002,1,3,3,30,0,0,0,-9,141.39000000000001,0.15,1.4000000000000001,89.14,-8,980.0
2002,1,3,4,0,0,0,0,-9,135.78,0.15,1.4000000000000001,94.84,-9,980.0
2002,1,3,4,30,0,0,0,-9,130.08,0.15,1.4000000000000001,94.84,-9,980.0
2002,1,3,5,0,0,0,0,-10,124.35000000000001,0.15,1.4000000000000001,92.3,-9,980.0
2002,1,3,5,30,0,0,0,-10,118.64,0.15,1.4000000000000001,92.31,-9,980.0
2002,1,3,6,0,0,0,0,-10,112.99000000000001,0.15,1.4000000000000001,89.12,-9,980.0
2002,1,3,6,30,0,0,0,-10,107.41,0.15,1.4000000000000001,89.14,-9,980.0
2002,1,3,7,0,0,0,0,-10,101.96000000000001,0.15,1.5,92.54,-10,980.0
2002,1,3,7,30,0,0,0,-10,96.65,0.15,1.6,85.55,-9,980.0
2002,1,3,8,0,0,0,0,-11,91.54,0.15,1.7000000000000002,83.08,-9,980.0
2002,1,3,8,30,22,301,40,-11,86.65,0.15,2.4000000000000004,76.86,-8,980.0
2002,1,3,9,0,40,542,115,-10,82.04,0.15,3.2,74.57000000000001,-7,980.0
2002,1,3,9,30,52,672,194,-10,77.78,0.15,3.1,69.07000000000001,-6,980.0
2002,1,3,10,0,58,769,271,-9,73.91,0.15,3.1,70.36,-5,980.0
2002,1,3,10,30,64,825,339,-9,70.52,0.15,3.7,60.550000000000004,-3,980.0
2002,1,3,11,0,66,873,397,-9,67.67,0.15,4.3,57.480000000000004,-2,980.0
2002,1,3,11,30,69,898,442,-9,65.44,0.15,4.5,53.39,-1,980.0
2002,1,3,12,0,69,919,473,-9,63.9,0.15,4.7,54.24,-1,980.0
2002,1,3,12,30,70,927,489,-9,63.1,0.15,4.7,50.410000000000004,0,980.0
2002,1,3,13,0,76,908,487,-8,63.07,0.15,4.800000000000001,51.300000000000004,0,980.0
2002,1,3,13,30,75,901,473,-8,63.81,0.15,4.800000000000001,51.300000000000004,0,980.0
2002,1,3,14,0,72,889,444,-8,65.29,0.15,4.800000000000001,51.82,0,980.0
2002,1,3,14,30,69,865,401,-8,67.47,0.15,4.6000000000000005,51.82,0,980.0
2002,1,3,15,0,64,830,345,-8,70.27,0.15,4.6000000000000005,56.22,-1,980.0
2002,1,3,15,30,59,777,278,-8,73.63,0.15,4.0,56.22,-1,980.0
2002,1,3,16,0,50,699,202,-7,77.46000000000001,0.15,3.5,63.86,-2,980.0
2002,1,3,16,30,39,577,123,-7,81.69,0.15,2.8000000000000003,68.78,-3,980.0
2002,1,3,17,0,23,372,47,-8,86.27,0.15,2.1,73.52,-4,980.0
2002,1,3,17,30,0,0,0,-8,91.14,0.15,2.2,79.3,-5,980.0
2002,1,3,18,0,0,0,0,-8,96.24000000000001,0.15,2.3000000000000003,80.3,-6,980.0
2002,1,3,18,30,0,0,0,-8,101.53,0.15,2.3000000000000003,80.31,-6,980.0
2002,1,3,19,0,0,0,0,-9,106.98,0.15,2.3000000000000003,76.65,-6,980.0
2002,1,3,19,30,0,0,0,-9,112.54,0.15,2.2,76.66,-6,980.0
2002,1,3,20,0,0,0,0,-10,118.19,0.15,2.1,79.02,-7,980.0
2002,1,3,20,30,0,0,0,-10,123.89,0.15,2.0,79.02,-7,980.0
2002,1,3,21,0,0,0,0,-10,129.62,0.15,1.9000000000000001,82.32000000000001,-8,980.0
2002,1,3,21,30,0,0,0,-10,135.32,0.15,1.9000000000000001,82.32000000000001,-8,980.0
2002,1,3,22,0,0,0,0,-10,140.94,0.15,2.0,80.59,-8,980.0
2002,1,3,22,30,0,0,0,-10,146.4,0.15,2.0,80.59,-8,980.0
2002,1,3,23,0,0,0,0,-10,151.57,0.15,2.0,85.9,-9,980.0
2002,1,3,23,30,0,0,0,-10,156.23,0.15,2.0,85.89,-9,980.0
2002,1,4,0,0,0,0,0,-11,159.97,0.15,2.0,84.89,-9,980.0
2002,1,4,0,30,0,0,0,-11,162.18,0.15,2.0,84.88,-9,980.0
2002,1,4,1,0,0,0,0,-11,162.28,0.15,2.1,90.97,-10,980.0
2002,1,4,1,30,0,0,0,-11,160.23,0.15,2.1,90.98,-10,980.0
2002,1,4,2,0,0,0,0,-11,156.6,0.15,2.2,90.3,-10,980.0
2002,1,4,2,30,0,0,0,-11,152.0,0.15,2.2,90.3,-10,980.0
2002,1,4,3,0,0,0,0,-11,146.86,0.15,2.3000000000000003,89.94,-10,980.0
2002,1,4,3,30,0,0,0,-11,141.42000000000002,0.15,2.3000000000000003,89.93,-10,980.0
2002,1,4,4,0,0,0,0,-11,135.8,0.15,2.4000000000000004,89.33,-10,980.0
2002,1,4,4,30,0,0,0,-11,130.11,0.15,2.4000000000000004,89.33,-10,980.0
2002,1,4,5,0,0,0,0,-11,124.38000000000001,0.15,2.5,88.59,-10,980.0
2002,1,4,5,30,0,0,0,-11,118.67,0.15,2.6,88.59,-10,980.0
2002,1,4,6,0,0,0,0,-11,113.01,0.15,2.7,87.68,-10,980.0
2002,1,4,6,30,0,0,0,-11,107.44,0.15,2.9000000000000004,87.68,-10,980.0
2002,1,4,7,0,0,0,0,-11,101.98,0.15,3.1,86.72,-10,980.0
2002,1,4,7,30,0,0,0,-11,96.67,0.15,3.4000000000000004,86.73,-10,980.0
2002,1,4,8,0,0,0,0,-11,91.54,0.15,3.8000000000000003,86.88,-10,980.0
2002,1,4,8,30,21,367,42,-11,86.65,0.15,4.3,80.32000000000001,-9,980.0
2002,1,4,9,0,36,585,117,-10,82.03,0.15,4.800000000000001,79.44,-8,980.0
2002,1,4,9,30,47,710,197,-10,77.76,0.15,4.9,68.1,-6,980.0
2002,1,4,10,0,55,786,273,-9,73.88,0.15,5.1000000000000005,71.22,-5,980.0
2002,1,4,10,30,60,841,341,-9,70.47,0.15,5.800000000000001,61.28,-3,980.0
2002,1,4,11,0,63,883,399,-8,67.61,0.15,6.6000000000000005,60.24,-2,980.0
2002,1,4,11,30,66,909,445,-8,65.37,0.15,6.9,55.93,-1,980.0
