Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2018,1,1,0,0,0,0,0,-16.7,160.35,0.51,3.5,82.98,-14.4,998
2018,1,1,0,30,0,0,0,-16.7,162.5,0.51,3.8000000000000003,82.3,-14.3,998
2018,1,1,1,0,0,0,0,-16.5,162.49,0.51,4.0,82.67,-14.200000000000001,998
2018,1,1,1,30,0,0,0,-16.5,160.33,0.51,4.1000000000000005,83.43,-14.3,999
2018,1,1,2,0,0,0,0,-16.8,156.61,0.51,4.3,81.84,-14.4,999
2018,1,1,2,30,0,0,0,-16.8,151.96,0.51,4.3,84.58,-14.8,999
2018,1,1,3,0,0,0,0,-17.8,146.79,0.51,4.4,80.51,-15.200000000000001,999
2018,1,1,3,30,0,0,0,-17.8,141.32,0.51,4.4,85.32000000000001,-15.9,999
2018,1,1,4,0,0,0,0,-19.3,135.7,0.51,4.3,80.13,-16.7,1000
2018,1,1,4,30,0,0,0,-19.3,129.99,0.51,4.1000000000000005,87.16,-17.7,1000
2018,1,1,5,0,0,0,0,-21.5,124.27,0.51,3.9000000000000004,79.32000000000001,-18.8,1000
2018,1,1,5,30,0,0,0,-21.5,118.57000000000001,0.51,3.7,87.93,-20.0,1000
2018,1,1,6,0,0,0,0,-23.8,112.92,0.51,3.6,78.72,-21.1,1000
2018,1,1,6,30,0,0,0,-23.8,107.35000000000001,0.51,3.6,83.78,-21.8,1001
2018,1,1,7,0,0,0,0,-25.200000000000003,101.9,0.51,3.6,78.09,-22.400000000000002,1001
2018,1,1,7,30,0,0,0,-25.200000000000003,96.61,0.51,3.7,78.09,-22.400000000000002,1001
2018,1,1,8,0,4,41,3,-25.200000000000003,91.51,0.51,3.9000000000000004,77.57000000000001,-22.400000000000002,1001
2018,1,1,8,30,23,195,35,-25.200000000000003,86.4,0.51,4.2,71.12,-21.400000000000002,1002
2018,1,1,9,0,45,314,89,-23.900000000000002,81.93,0.51,4.5,73.78,-20.400000000000002,1002
2018,1,1,9,30,64,404,150,-23.900000000000002,77.72,0.51,4.7,68.85000000000001,-19.6,1002
2018,1,1,10,0,76,533,224,-22.6,73.89,0.51,4.9,71.60000000000001,-18.7,1003
2018,1,1,10,30,84,619,290,-22.6,70.53,0.51,4.9,68.62,-18.2,1003
2018,1,1,11,0,92,652,339,-21.6,67.72,0.51,4.800000000000001,70.87,-17.6,1003
2018,1,1,11,30,95,717,392,-21.6,65.52,0.51,4.800000000000001,68.45,-17.2,1002
2018,1,1,12,0,100,702,408,-20.900000000000002,64.01,0.51,4.800000000000001,70.05,-16.7,1002
2018,1,1,12,30,102,707,420,-20.900000000000002,63.24,0.51,4.800000000000001,68.31,-16.400000000000002,1002
2018,1,1,13,0,101,701,417,-20.400000000000002,63.24,0.51,4.7,69.11,-16.0,1002
2018,1,1,13,30,97,703,405,-20.400000000000002,64.0,0.51,4.7,67.97,-15.8,1002
2018,1,1,14,0,86,755,399,-20.0,65.5,0.51,4.7,68.81,-15.600000000000001,1002
2018,1,1,14,30,83,725,358,-20.0,67.68,0.51,4.5,68.24,-15.5,1002
2018,1,1,15,0,71,756,323,-19.900000000000002,70.49,0.51,4.4,68.78,-15.5,1002
2018,1,1,15,30,70,619,242,-19.900000000000002,73.84,0.51,4.2,69.93,-15.700000000000001,1002
2018,1,1,16,0,62,434,155,-20.1,77.66,0.51,3.9000000000000004,70.84,-16.0,1002
2018,1,1,16,30,45,323,91,-20.1,81.86,0.51,3.6,74.56,-16.6,1003
2018,1,1,17,0,23,196,36,-20.900000000000002,86.33,0.51,3.2,73.08,-17.2,1003
2018,1,1,17,30,4,38,3,-20.900000000000002,91.43,0.51,3.1,76.23,-17.7,1003
2018,1,1,18,0,0,0,0,-21.700000000000003,96.53,0.51,3.1,73.84,-18.2,1003
2018,1,1,18,30,0,0,0,-21.700000000000003,101.82000000000001,0.51,3.1,73.84,-18.2,1003
2018,1,1,19,0,0,0,0,-22.400000000000002,107.27,0.51,3.0,75.34,-19.1,1003
2018,1,1,19,30,0,0,0,-22.400000000000002,112.83,0.51,3.0,79.33,-19.700000000000003,1003
2018,1,1,20,0,0,0,0,-23.1,118.48,0.51,3.0,78.21000000000001,-20.3,1003
2018,1,1,20,30,0,0,0,-23.1,124.18,0.51,3.0,81.68,-20.8,1003
2018,1,1,21,0,0,0,0,-23.900000000000002,129.9,0.51,3.0,80.44,-21.400000000000002,1003
2018,1,1,21,30,0,0,0,-23.900000000000002,135.6,0.51,3.0,84.04,-21.900000000000002,1003
2018,1,1,22,0,0,0,0,-24.5,141.22,0.51,3.0,82.64,-22.400000000000002,1003
2018,1,1,22,30,0,0,0,-24.5,146.69,0.51,2.9000000000000004,84.86,-22.700000000000003,1003
2018,1,1,23,0,0,0,0,-25.0,151.86,0.51,2.8000000000000003,83.61,-23.0,1003
2018,1,1,23,30,0,0,0,-25.0,156.5,0.51,2.8000000000000003,82.87,-22.900000000000002,1003
2018,1,2,0,0,0,0,0,-25.200000000000003,160.22,0.51,2.7,81.65,-22.900000000000002,1003
2018,1,2,0,30,0,0,0,-25.200000000000003,162.39000000000001,0.51,2.7,80.21000000000001,-22.700000000000003,1003
2018,1,2,1,0,0,0,0,-25.1,162.42000000000002,0.51,2.7,79.62,-22.5,1002
2018,1,2,1,30,0,0,0,-25.1,160.3,0.51,2.6,78.92,-22.400000000000002,1002
2018,1,2,2,0,0,0,0,-25.0,156.61,0.51,2.5,78.82000000000001,-22.3,1002
2018,1,2,2,30,0,0,0,-25.0,151.98,0.51,2.5,78.82000000000001,-22.3,1002
2018,1,2,3,0,0,0,0,-25.200000000000003,146.81,0.51,2.4000000000000004,77.55,-22.3,1002
2018,1,2,3,30,0,0,0,-25.200000000000003,141.36,0.51,2.4000000000000004,78.24,-22.400000000000002,1002
2018,1,2,4,0,0,0,0,-25.400000000000002,135.74,0.51,2.5,77.42,-22.5,1002
2018,1,2,4,30,0,0,0,-25.400000000000002,130.03,0.51,2.5,78.11,-22.6,1002
2018,1,2,5,0,0,0,0,-25.700000000000003,124.31,0.51,2.5,76.68,-22.700000000000003,1002
2018,1,2,5,30,0,0,0,-25.700000000000003,118.60000000000001,0.51,2.6,78.05,-22.900000000000002,1002
2018,1,2,6,0,0,0,0,-26.0,112.95,0.51,2.6,76.44,-23.0,1002
