Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2008,1,1,0,0,0,0,0,-2,160.41,0.866,9.1,88.75,-1,970.0
2008,1,1,0,30,0,0,0,-2,162.56,0.866,9.1,88.79,-1,970.0
2008,1,1,1,0,0,0,0,-3,162.53,0.866,9.1,90.51,-2,970.0
2008,1,1,1,30,0,0,0,-3,160.35,0.866,9.0,90.57000000000001,-2,970.0
2008,1,1,2,0,0,0,0,-3,156.62,0.866,9.0,86.22,-2,970.0
2008,1,1,2,30,0,0,0,-3,151.96,0.866,8.9,86.28,-2,970.0
2008,1,1,3,0,0,0,0,-4,146.78,0.866,8.8,90.08,-3,970.0
2008,1,1,3,30,0,0,0,-4,141.31,0.866,8.6,90.13,-3,970.0
2008,1,1,4,0,0,0,0,-4,135.68,0.866,8.5,87.91,-3,970.0
2008,1,1,4,30,0,0,0,-4,129.98,0.866,8.3,87.97,-3,970.0
2008,1,1,5,0,0,0,0,-5,124.25,0.866,8.1,84.22,-3,970.0
2008,1,1,5,30,0,0,0,-5,118.55,0.866,7.800000000000001,84.28,-3,970.0
2008,1,1,6,0,0,0,0,-5,112.9,0.866,7.5,86.19,-4,980.0
2008,1,1,6,30,0,0,0,-5,107.33,0.866,7.2,86.24,-4,980.0
2008,1,1,7,0,0,0,0,-6,101.89,0.866,7.0,83.09,-4,980.0
2008,1,1,7,30,0,0,0,-6,96.60000000000001,0.866,6.9,83.13,-4,980.0
2008,1,1,8,0,0,0,0,-6,91.49,0.866,6.9,81.15,-4,980.0
2008,1,1,8,30,9,0,9,-6,86.63,0.866,6.800000000000001,81.18,-4,980.0
2008,1,1,9,0,30,0,30,-7,82.04,0.866,6.800000000000001,79.53,-4,980.0
2008,1,1,9,30,108,301,171,-7,77.8,0.866,6.7,79.56,-4,980.0
2008,1,1,10,0,137,393,245,-7,73.96000000000001,0.866,6.7,77.74,-4,980.0
2008,1,1,10,30,35,0,35,-7,70.59,0.866,6.7,72.16,-3,980.0
2008,1,1,11,0,143,19,150,-7,67.78,0.866,6.7,70.54,-3,980.0
2008,1,1,11,30,174,66,202,-7,65.58,0.866,6.800000000000001,70.54,-3,980.0
2008,1,1,12,0,191,100,235,-7,64.08,0.866,6.9,68.68,-3,980.0
2008,1,1,12,30,165,13,171,-7,63.31,0.866,7.0,68.68,-3,980.0
2008,1,1,13,0,196,87,235,-8,63.31,0.866,7.2,71.66,-4,980.0
2008,1,1,13,30,192,187,274,-8,64.08,0.866,7.2,71.69,-4,980.0
2008,1,1,14,0,166,37,181,-8,65.58,0.866,7.300000000000001,69.08,-4,980.0
2008,1,1,14,30,130,0,130,-8,67.77,0.866,7.300000000000001,69.11,-4,980.0
2008,1,1,15,0,117,2,117,-9,70.59,0.866,7.4,66.54,-4,980.0
2008,1,1,15,30,101,9,103,-9,73.96000000000001,0.866,7.300000000000001,66.57000000000001,-4,980.0
2008,1,1,16,0,81,155,113,-9,77.79,0.866,7.300000000000001,68.96000000000001,-5,980.0
2008,1,1,16,30,56,64,65,-9,82.04,0.866,7.2,68.98,-5,980.0
2008,1,1,17,0,21,3,21,-10,86.62,0.866,7.2,71.55,-6,980.0
2008,1,1,17,30,0,0,0,-10,91.49,0.866,7.1000000000000005,71.56,-6,980.0
2008,1,1,18,0,0,0,0,-10,96.59,0.866,7.1000000000000005,69.16,-6,980.0
2008,1,1,18,30,0,0,0,-10,101.88,0.866,7.1000000000000005,69.16,-6,980.0
2008,1,1,19,0,0,0,0,-10,107.33,0.866,7.1000000000000005,73.43,-7,980.0
2008,1,1,19,30,0,0,0,-10,112.89,0.866,7.1000000000000005,73.43,-7,980.0
2008,1,1,20,0,0,0,0,-11,118.54,0.866,7.2,73.09,-7,980.0
2008,1,1,20,30,0,0,0,-11,124.24000000000001,0.866,7.300000000000001,73.09,-7,980.0
2008,1,1,21,0,0,0,0,-11,129.96,0.866,7.5,72.10000000000001,-7,980.0
2008,1,1,21,30,0,0,0,-11,135.67000000000002,0.866,7.6000000000000005,72.12,-7,980.0
2008,1,1,22,0,0,0,0,-11,141.29,0.866,7.7,75.14,-8,980.0
2008,1,1,22,30,0,0,0,-11,146.75,0.866,7.7,75.15,-8,980.0
2008,1,1,23,0,0,0,0,-12,151.93,0.866,7.800000000000001,76.7,-9,980.0
2008,1,1,23,30,0,0,0,-12,156.57,0.866,7.800000000000001,76.72,-9,980.0
2008,1,2,0,0,0,0,0,-13,160.29,0.866,7.800000000000001,78.13,-10,980.0
2008,1,2,0,30,0,0,0,-13,162.46,0.866,7.800000000000001,78.15,-10,980.0
2008,1,2,1,0,0,0,0,-13,162.47,0.866,7.800000000000001,73.48,-10,990.0
2008,1,2,1,30,0,0,0,-13,160.33,0.866,7.7,73.51,-10,990.0
2008,1,2,2,0,0,0,0,-14,156.62,0.866,7.6000000000000005,75.79,-11,990.0
2008,1,2,2,30,0,0,0,-14,151.98,0.866,7.4,75.82000000000001,-11,990.0
2008,1,2,3,0,0,0,0,-14,146.81,0.866,7.300000000000001,73.01,-11,990.0
2008,1,2,3,30,0,0,0,-14,141.35,0.866,7.2,73.04,-11,990.0
2008,1,2,4,0,0,0,0,-15,135.72,0.866,7.2,76.26,-12,990.0
2008,1,2,4,30,0,0,0,-15,130.02,0.866,7.1000000000000005,76.29,-12,990.0
2008,1,2,5,0,0,0,0,-15,124.29,0.866,7.0,74.31,-12,990.0
2008,1,2,5,30,0,0,0,-15,118.59,0.866,6.9,74.35000000000001,-12,990.0
2008,1,2,6,0,0,0,0,-15,112.94,0.866,6.800000000000001,78.63,-13,990.0
2008,1,2,6,30,0,0,0,-15,107.37,0.866,6.6000000000000005,78.67,-13,990.0
2008,1,2,7,0,0,0,0,-16,101.92,0.866,6.4,76.73,-13,990.0
2008,1,2,7,30,0,0,0,-16,96.62,0.866,6.2,76.76,-13,990.0
2008,1,2,8,0,0,0,0,-16,91.51,0.866,6.1000000000000005,75.02,-13,990.0
2008,1,2,8,30,27,166,37,-16,86.64,0.866,6.1000000000000005,75.06,-13,990.0
2008,1,2,9,0,54,403,109,-16,82.05,0.866,6.1000000000000005,75.13,-13,990.0
2008,1,2,9,30,74,541,189,-16,77.79,0.866,6.1000000000000005,69.34,-12,990.0
2008,1,2,10,0,87,650,267,-16,73.94,0.866,6.1000000000000005,71.43,-12,990.0
