Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2000,1,1,0,0,0,0,0,-1,160.42000000000002,0.152,2.0,97.12,-1,980.0
2000,1,1,0,30,0,0,0,-1,162.56,0.152,2.0,97.11,-1,980.0
2000,1,1,1,0,0,0,0,-1,162.54,0.152,2.0,97.82000000000001,-1,980.0
2000,1,1,1,30,0,0,0,-1,160.35,0.152,2.0,97.82000000000001,-1,980.0
2000,1,1,2,0,0,0,0,-1,156.62,0.152,2.0,96.31,-1,980.0
2000,1,1,2,30,0,0,0,-1,151.96,0.152,2.0,96.3,-1,980.0
2000,1,1,3,0,0,0,0,-2,146.78,0.152,2.0,100.0,-2,980.0
2000,1,1,3,30,0,0,0,-2,141.31,0.152,2.0,100.0,-2,980.0
2000,1,1,4,0,0,0,0,-2,135.68,0.152,2.1,97.8,-2,980.0
2000,1,1,4,30,0,0,0,-2,129.98,0.152,2.1,97.79,-2,980.0
2000,1,1,5,0,0,0,0,-2,124.25,0.152,2.1,95.06,-2,980.0
2000,1,1,5,30,0,0,0,-2,118.55,0.152,2.1,95.06,-2,980.0
2000,1,1,6,0,0,0,0,-2,112.9,0.152,2.1,92.95,-2,980.0
2000,1,1,6,30,0,0,0,-2,107.33,0.152,2.1,92.96000000000001,-2,980.0
2000,1,1,7,0,0,0,0,-3,101.89,0.152,2.2,91.65,-2,980.0
