Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2011,1,1,0,0,0,0,0,9,160.38,0.149,7.6000000000000005,100.0,9,970.0
2011,1,1,0,30,0,0,0,9,162.53,0.149,7.4,100.0,9,970.0
2011,1,1,1,0,0,0,0,9,162.52,0.149,7.2,100.0,9,970.0
2011,1,1,1,30,0,0,0,9,160.34,0.149,6.9,100.0,9,970.0
2011,1,1,2,0,0,0,0,9,156.62,0.149,6.7,98.4,10,970.0
2011,1,1,2,30,0,0,0,9,151.96,0.149,5.7,100.0,9,970.0
2011,1,1,3,0,0,0,0,9,146.78,0.149,4.7,100.0,9,970.0
2011,1,1,3,30,0,0,0,8,141.32,0.149,4.1000000000000005,100.0,8,970.0
2011,1,1,4,0,0,0,0,8,135.69,0.149,3.5,100.0,8,970.0
2011,1,1,4,30,0,0,0,7,129.99,0.149,2.7,100.0,7,970.0
2011,1,1,5,0,0,0,0,6,124.26,0.149,1.9000000000000001,100.0,6,970.0
2011,1,1,5,30,0,0,0,4,118.56,0.149,2.1,100.0,5,970.0
2011,1,1,6,0,0,0,0,4,112.91,0.149,2.4000000000000004,100.0,4,970.0
2011,1,1,6,30,0,0,0,4,107.34,0.149,2.5,100.0,4,970.0
2011,1,1,7,0,0,0,0,3,101.89,0.149,2.7,98.66,4,970.0
2011,1,1,7,30,0,0,0,2,96.60000000000001,0.149,2.6,100.0,3,970.0
2011,1,1,8,0,0,0,0,2,91.5,0.149,2.5,95.53,3,970.0
2011,1,1,8,30,22,40,24,2,86.63,0.149,3.4000000000000004,95.58,3,970.0
2011,1,1,9,0,49,152,71,1,82.04,0.149,4.3,88.77,3,970.0
2011,1,1,9,30,55,578,177,1,77.8,0.149,4.9,95.32000000000001,2,970.0
2011,1,1,10,0,74,0,74,-1,73.95,0.149,5.6000000000000005,79.8,2,970.0
2011,1,1,10,30,118,368,240,-1,70.59,0.149,5.7,79.79,2,970.0
2011,1,1,11,0,161,178,229,-4,67.77,0.149,5.9,57.410000000000004,3,970.0
2011,1,1,11,30,182,177,255,-4,65.57000000000001,0.149,6.2,57.410000000000004,3,970.0
2011,1,1,12,0,22,0,22,-7,64.06,0.149,6.5,46.87,3,970.0
2011,1,1,12,30,23,0,23,-7,63.29,0.149,6.4,46.89,3,970.0
2011,1,1,13,0,188,51,211,-8,63.29,0.149,6.4,41.71,3,970.0
2011,1,1,13,30,140,515,365,-8,64.05,0.149,6.5,44.79,2,970.0
2011,1,1,14,0,177,81,211,-9,65.55,0.149,6.6000000000000005,42.39,2,970.0
2011,1,1,14,30,38,0,38,-9,67.74,0.149,6.6000000000000005,45.550000000000004,1,970.0
2011,1,1,15,0,20,0,20,-10,70.56,0.149,6.7,43.58,1,970.0
2011,1,1,15,30,35,0,35,-10,73.92,0.149,6.5,46.86,0,980.0
2011,1,1,16,0,55,0,55,-10,77.76,0.149,6.300000000000001,45.26,0,980.0
2011,1,1,16,30,33,0,33,-10,82.0,0.149,5.6000000000000005,48.7,-1,980.0
2011,1,1,17,0,21,358,42,-10,86.58,0.149,5.1000000000000005,51.51,-2,980.0
2011,1,1,17,30,0,0,0,-10,91.45,0.149,4.6000000000000005,55.49,-3,980.0
2011,1,1,18,0,0,0,0,-10,96.55,0.149,4.1000000000000005,59.44,-4,980.0
2011,1,1,18,30,0,0,0,-10,101.84,0.149,3.9000000000000004,59.46,-4,980.0
2011,1,1,19,0,0,0,0,-10,107.29,0.149,3.8000000000000003,63.64,-5,980.0
