Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2016,1,1,0,0,0,0,0,-5,160.41,0.147,3.9000000000000004,82.21000000000001,-3,990.0
2016,1,1,0,30,0,0,0,-5,162.55,0.147,3.7,82.19,-3,990.0
2016,1,1,1,0,0,0,0,-5,162.53,0.147,3.6,79.91,-3,990.0
2016,1,1,1,30,0,0,0,-5,160.35,0.147,3.5,79.91,-3,990.0
2016,1,1,2,0,0,0,0,-6,156.61,0.147,3.5,84.74,-4,990.0
2016,1,1,2,30,0,0,0,-6,151.95000000000002,0.147,3.5,84.73,-4,980.0
2016,1,1,3,0,0,0,0,-6,146.77,0.147,3.5,83.83,-4,980.0
2016,1,1,3,30,0,0,0,-6,141.31,0.147,3.6,83.82000000000001,-4,980.0
2016,1,1,4,0,0,0,0,-6,135.68,0.147,3.7,83.17,-4,980.0
2016,1,1,4,30,0,0,0,-6,129.97,0.147,3.8000000000000003,83.16,-4,980.0
2016,1,1,5,0,0,0,0,-6,124.25,0.147,4.0,83.39,-4,980.0
2016,1,1,5,30,0,0,0,-6,118.54,0.147,4.2,83.39,-4,980.0
2016,1,1,6,0,0,0,0,-6,112.89,0.147,4.4,83.31,-4,980.0
2016,1,1,6,30,0,0,0,-6,107.33,0.147,4.5,83.3,-4,980.0
2016,1,1,7,0,0,0,0,-6,101.89,0.147,4.7,81.32000000000001,-4,980.0
2016,1,1,7,30,0,0,0,-6,96.59,0.147,4.7,81.32000000000001,-4,980.0
2016,1,1,8,0,0,0,0,-6,91.49,0.147,4.800000000000001,80.25,-4,980.0
2016,1,1,8,30,22,312,40,-6,86.62,0.147,5.300000000000001,74.49,-3,980.0
2016,1,1,9,0,39,545,114,-7,82.04,0.147,5.800000000000001,68.32000000000001,-2,980.0
2016,1,1,9,30,51,674,193,-7,77.8,0.147,6.1000000000000005,68.32000000000001,-2,980.0
2016,1,1,10,0,46,0,46,-7,73.96000000000001,0.147,6.5,67.51,-2,980.0
2016,1,1,10,30,58,0,58,-7,70.59,0.147,6.5,62.74,-1,980.0
2016,1,1,11,0,67,0,67,-7,67.77,0.147,6.6000000000000005,63.42,-1,980.0
2016,1,1,11,30,75,0,75,-7,65.58,0.147,6.5,63.4,-1,980.0
2016,1,1,12,0,83,0,83,-6,64.07000000000001,0.147,6.4,63.78,-1,980.0
2016,1,1,12,30,85,0,85,-7,63.300000000000004,0.147,6.2,63.76,-1,980.0
2016,1,1,13,0,91,0,91,-6,63.300000000000004,0.147,6.1000000000000005,64.07000000000001,-1,980.0
2016,1,1,13,30,80,0,80,-6,64.07000000000001,0.147,5.9,64.06,-1,980.0
2016,1,1,14,0,51,0,51,-6,65.57000000000001,0.147,5.800000000000001,64.84,-1,980.0
2016,1,1,14,30,53,0,53,-6,67.77,0.147,5.6000000000000005,64.84,-1,980.0
2016,1,1,15,0,46,0,46,-6,70.58,0.147,5.5,65.84,-1,980.0
2016,1,1,15,30,36,0,36,-6,73.95,0.147,5.1000000000000005,65.84,-1,980.0
2016,1,1,16,0,26,0,26,-6,77.79,0.147,4.800000000000001,71.76,-2,980.0
2016,1,1,16,30,15,0,15,-6,82.03,0.147,4.2,71.76,-2,980.0
2016,1,1,17,0,5,0,5,-6,86.61,0.147,3.6,73.16,-2,980.0
2016,1,1,17,30,0,0,0,-6,91.48,0.147,3.2,73.17,-2,980.0
2016,1,1,18,0,0,0,0,-5,96.58,0.147,2.9000000000000004,80.14,-3,980.0
2016,1,1,18,30,0,0,0,-5,101.88,0.147,2.8000000000000003,80.14,-3,980.0
2016,1,1,19,0,0,0,0,-5,107.32000000000001,0.146,2.8000000000000003,87.11,-4,980.0
2016,1,1,19,30,0,0,0,-5,112.88,0.146,3.0,87.11,-4,980.0
2016,1,1,20,0,0,0,0,-5,118.53,0.146,3.2,88.42,-4,980.0
2016,1,1,20,30,0,0,0,-5,124.24000000000001,0.146,3.3000000000000003,88.4,-4,980.0
2016,1,1,21,0,0,0,0,-5,129.96,0.146,3.4000000000000004,89.03,-4,980.0
2016,1,1,21,30,0,0,0,-5,135.66,0.146,3.5,89.01,-4,980.0
2016,1,1,22,0,0,0,0,-5,141.28,0.146,3.7,89.24,-4,980.0
2016,1,1,22,30,0,0,0,-5,146.75,0.146,3.9000000000000004,89.21000000000001,-4,980.0
2016,1,1,23,0,0,0,0,-5,151.92000000000002,0.146,4.1000000000000005,89.4,-4,980.0
2016,1,1,23,30,0,0,0,-5,156.57,0.146,4.2,82.95,-3,980.0
2016,1,2,0,0,0,0,0,-5,160.29,0.146,4.4,83.21000000000001,-3,980.0
2016,1,2,0,30,0,0,0,-5,162.45000000000002,0.146,4.5,83.19,-3,980.0
2016,1,2,1,0,0,0,0,-5,162.46,0.146,4.6000000000000005,84.06,-3,980.0
2016,1,2,1,30,0,0,0,-5,160.32,0.146,4.6000000000000005,84.05,-3,980.0
2016,1,2,2,0,0,0,0,-5,156.62,0.146,4.6000000000000005,85.15,-3,980.0
2016,1,2,2,30,0,0,0,-5,151.97,0.146,4.5,85.15,-3,980.0
2016,1,2,3,0,0,0,0,-4,146.81,0.146,4.5,86.10000000000001,-3,980.0
2016,1,2,3,30,0,0,0,-4,141.34,0.146,4.4,86.08,-3,980.0
2016,1,2,4,0,0,0,0,-4,135.72,0.146,4.3,86.92,-3,980.0
2016,1,2,4,30,0,0,0,-4,130.02,0.146,4.1000000000000005,86.91,-3,980.0
2016,1,2,5,0,0,0,0,-4,124.29,0.146,4.1000000000000005,88.01,-3,980.0
2016,1,2,5,30,0,0,0,-4,118.59,0.146,3.9000000000000004,88.01,-3,980.0
2016,1,2,6,0,0,0,0,-4,112.93,0.146,3.8000000000000003,88.79,-3,980.0
2016,1,2,6,30,0,0,0,-4,107.37,0.146,3.8000000000000003,88.8,-3,980.0
2016,1,2,7,0,0,0,0,-4,101.92,0.146,3.8000000000000003,88.08,-3,980.0
2016,1,2,7,30,0,0,0,-4,96.62,0.146,3.9000000000000004,88.09,-3,980.0
2016,1,2,8,0,0,0,0,-4,91.51,0.146,4.0,87.87,-3,980.0
2016,1,2,8,30,23,272,39,-4,86.63,0.146,4.3,81.62,-2,980.0
2016,1,2,9,0,42,493,110,-4,82.04,0.146,4.6000000000000005,81.10000000000001,-2,980.0
2016,1,2,9,30,55,624,187,-4,77.79,0.146,4.6000000000000005,75.37,-1,980.0
2016,1,2,10,0,60,736,264,-4,73.94,0.146,4.7,75.47,-1,980.0
2016,1,2,10,30,126,299,226,-4,70.56,0.146,4.6000000000000005,70.17,0,980.0
2016,1,2,11,0,150,293,261,-4,67.73,0.146,4.5,71.69,0,980.0
2016,1,2,11,30,70,869,430,-4,65.52,0.146,4.4,71.65,0,980.0
2016,1,2,12,0,68,895,461,-4,64.01,0.146,4.4,74.24,0,980.0
2016,1,2,12,30,69,902,475,-4,63.22,0.146,4.5,74.2,0,980.0
2016,1,2,13,0,68,905,476,-3,63.21,0.146,4.6000000000000005,71.79,1,980.0
2016,1,2,13,30,67,898,461,-3,63.97,0.146,4.7,71.76,1,980.0
2016,1,2,14,0,64,886,432,-3,65.46000000000001,0.146,4.9,69.01,2,980.0
2016,1,2,14,30,61,862,389,-3,67.65,0.146,4.800000000000001,68.99,2,980.0
2016,1,2,15,0,57,828,334,-2,70.46000000000001,0.146,4.800000000000001,70.7,2,980.0
2016,1,2,15,30,52,775,268,-2,73.82000000000001,0.146,4.1000000000000005,75.94,1,980.0
2016,1,2,16,0,45,696,194,-2,77.66,0.146,3.5,83.58,0,980.0
2016,1,2,16,30,35,575,116,-2,81.9,0.146,3.0,83.57000000000001,0,980.0
2016,1,2,17,0,20,363,43,-3,86.48,0.146,2.6,86.28,-1,980.0
2016,1,2,17,30,0,0,0,-3,91.35000000000001,0.146,2.8000000000000003,86.27,-1,980.0
2016,1,2,18,0,0,0,0,-3,96.45,0.146,3.1,86.19,-1,980.0
2016,1,2,18,30,0,0,0,-3,101.74000000000001,0.146,3.4000000000000004,86.18,-1,980.0
2016,1,2,19,0,0,0,0,-2,107.18,0.146,3.7,86.75,-1,980.0
2016,1,2,19,30,0,0,0,-2,112.74000000000001,0.146,3.8000000000000003,86.73,-1,980.0
2016,1,2,20,0,0,0,0,-2,118.39,0.146,4.0,87.04,-1,980.0
2016,1,2,20,30,0,0,0,-2,124.10000000000001,0.146,4.1000000000000005,87.03,-1,980.0
2016,1,2,21,0,0,0,0,-2,129.82,0.146,4.2,86.97,-1,980.0
2016,1,2,21,30,0,0,0,-2,135.52,0.146,4.3,86.94,-1,980.0
2016,1,2,22,0,0,0,0,-2,141.14000000000001,0.146,4.4,86.59,-1,980.0
2016,1,2,22,30,0,0,0,-2,146.61,0.146,4.4,86.56,-1,980.0
