Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2001,1,1,0,0,0,0,0,-10,160.33,0.866,1.7000000000000002,86.79,-9,990.0
2001,1,1,0,30,0,0,0,-10,162.49,0.866,1.6,86.79,-9,990.0
2001,1,1,1,0,0,0,0,-11,162.49,0.866,1.6,90.32000000000001,-10,990.0
2001,1,1,1,30,0,0,0,-11,160.34,0.866,1.6,90.34,-10,990.0
2001,1,1,2,0,0,0,0,-11,156.62,0.866,1.6,87.93,-10,990.0
2001,1,1,2,30,0,0,0,-11,151.97,0.866,1.5,87.95,-10,990.0
2001,1,1,3,0,0,0,0,-11,146.8,0.866,1.5,86.43,-10,990.0
2001,1,1,3,30,0,0,0,-11,141.34,0.866,1.4000000000000001,86.44,-10,990.0
2001,1,1,4,0,0,0,0,-11,135.71,0.866,1.4000000000000001,85.78,-10,990.0
2001,1,1,4,30,0,0,0,-11,130.01,0.866,1.4000000000000001,85.79,-10,990.0
2001,1,1,5,0,0,0,0,-11,124.29,0.866,1.4000000000000001,86.03,-10,990.0
2001,1,1,5,30,0,0,0,-11,118.58,0.866,1.3,86.04,-10,990.0
2001,1,1,6,0,0,0,0,-11,112.93,0.866,1.3,85.98,-10,990.0
2001,1,1,6,30,0,0,0,-11,107.36,0.866,1.3,85.98,-10,990.0
2001,1,1,7,0,0,0,0,-11,101.91,0.866,1.3,85.38,-10,990.0
2001,1,1,7,30,0,0,0,-11,96.62,0.866,1.3,85.38,-10,990.0
2001,1,1,8,0,0,0,0,-11,91.51,0.866,1.3,85.9,-10,990.0
2001,1,1,8,30,4,0,4,-11,86.64,0.866,1.4000000000000001,79.42,-9,990.0
