Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2010,1,1,0,0,0,0,0,-11,160.35,0.866,4.7,76.55,-8,980.0
2010,1,1,0,30,0,0,0,-11,162.51,0.866,4.6000000000000005,76.56,-8,980.0
2010,1,1,1,0,0,0,0,-12,162.5,0.866,4.5,76.18,-9,980.0
2010,1,1,1,30,0,0,0,-12,160.34,0.866,4.3,76.2,-9,980.0
2010,1,1,2,0,0,0,0,-13,156.62,0.866,4.2,77.59,-10,980.0
2010,1,1,2,30,0,0,0,-13,151.97,0.866,4.1000000000000005,77.61,-10,980.0
2010,1,1,3,0,0,0,0,-13,146.79,0.866,4.0,81.3,-11,980.0
2010,1,1,3,30,0,0,0,-13,141.33,0.866,4.0,81.32000000000001,-11,980.0
2010,1,1,4,0,0,0,0,-13,135.7,0.866,4.1000000000000005,80.14,-11,980.0
2010,1,1,4,30,0,0,0,-13,130.0,0.866,4.1000000000000005,80.15,-11,980.0
2010,1,1,5,0,0,0,0,-13,124.27,0.866,4.1000000000000005,79.61,-11,980.0
2010,1,1,5,30,0,0,0,-13,118.57000000000001,0.866,4.1000000000000005,79.61,-11,980.0
2010,1,1,6,0,0,0,0,-13,112.92,0.866,4.2,78.9,-11,980.0
2010,1,1,6,30,0,0,0,-13,107.35000000000001,0.866,4.2,78.91,-11,980.0
2010,1,1,7,0,0,0,0,-13,101.9,0.866,4.3,78.60000000000001,-11,980.0
2010,1,1,7,30,0,0,0,-13,96.61,0.866,4.4,78.60000000000001,-11,980.0
2010,1,1,8,0,0,0,0,-13,91.5,0.866,4.6000000000000005,79.58,-11,980.0
2010,1,1,8,30,15,0,15,-13,86.63,0.866,4.800000000000001,73.53,-10,980.0
2010,1,1,9,0,43,0,43,-13,82.04,0.866,5.0,76.39,-10,980.0
2010,1,1,9,30,69,0,69,-13,77.8,0.866,5.0,70.63,-9,980.0
2010,1,1,10,0,98,1,99,-12,73.95,0.866,5.0,74.04,-9,980.0
2010,1,1,10,30,139,132,183,-12,70.58,0.866,5.1000000000000005,68.49,-8,980.0
2010,1,1,11,0,155,56,177,-12,67.76,0.866,5.2,71.95,-8,980.0
2010,1,1,11,30,160,348,304,-12,65.56,0.866,5.300000000000001,66.58,-7,980.0
2010,1,1,12,0,139,515,365,-11,64.04,0.866,5.4,68.82000000000001,-7,980.0
2010,1,1,12,30,163,427,355,-11,63.27,0.866,5.4,63.730000000000004,-6,980.0
2010,1,1,13,0,110,839,488,-11,63.26,0.866,5.5,64.57000000000001,-6,980.0
2010,1,1,13,30,108,831,472,-11,64.02,0.866,5.5,64.56,-6,980.0
2010,1,1,14,0,105,811,441,-11,65.52,0.866,5.5,64.23,-6,980.0
2010,1,1,14,30,99,782,396,-11,67.71000000000001,0.866,5.4,64.23,-6,980.0
2010,1,1,15,0,114,397,246,-11,70.53,0.866,5.300000000000001,63.26,-6,980.0
2010,1,1,15,30,81,681,270,-11,73.89,0.866,5.1000000000000005,63.26,-6,980.0
2010,1,1,16,0,67,592,193,-12,77.73,0.866,5.1000000000000005,66.71000000000001,-7,980.0
2010,1,1,16,30,49,458,113,-12,81.97,0.866,4.9,66.71000000000001,-7,980.0
2010,1,1,17,0,26,233,40,-12,86.55,0.866,4.800000000000001,70.42,-8,980.0
2010,1,1,17,30,0,0,0,-12,91.42,0.866,4.9,70.42,-8,980.0
2010,1,1,18,0,0,0,0,-12,96.52,0.866,5.0,70.06,-8,980.0
2010,1,1,18,30,0,0,0,-12,101.81,0.866,5.1000000000000005,70.07000000000001,-8,980.0
2010,1,1,19,0,0,0,0,-12,107.26,0.866,5.300000000000001,70.26,-8,980.0
2010,1,1,19,30,0,0,0,-12,112.82000000000001,0.866,5.300000000000001,70.26,-8,980.0
2010,1,1,20,0,0,0,0,-12,118.47,0.866,5.4,76.15,-9,980.0
2010,1,1,20,30,0,0,0,-12,124.17,0.866,5.4,76.14,-9,980.0
2010,1,1,21,0,0,0,0,-12,129.89000000000001,0.866,5.4,76.17,-9,980.0
2010,1,1,21,30,0,0,0,-12,135.6,0.866,5.4,76.15,-9,980.0
2010,1,1,22,0,0,0,0,-12,141.22,0.866,5.4,76.45,-9,980.0
2010,1,1,22,30,0,0,0,-12,146.68,0.866,5.4,76.44,-9,980.0
2010,1,1,23,0,0,0,0,-12,151.85,0.866,5.5,77.16,-9,980.0
2010,1,1,23,30,0,0,0,-12,156.5,0.866,5.5,77.16,-9,980.0
2010,1,2,0,0,0,0,0,-12,160.23,0.866,5.5,78.59,-9,980.0
2010,1,2,0,30,0,0,0,-12,162.4,0.866,5.5,78.60000000000001,-9,980.0
2010,1,2,1,0,0,0,0,-11,162.43,0.866,5.5,79.94,-9,980.0
2010,1,2,1,30,0,0,0,-11,160.31,0.866,5.300000000000001,79.96000000000001,-9,980.0
2010,1,2,2,0,0,0,0,-11,156.62,0.866,5.2,80.64,-9,980.0
2010,1,2,2,30,0,0,0,-11,151.98,0.866,5.1000000000000005,80.66,-9,980.0
2010,1,2,3,0,0,0,0,-11,146.82,0.866,5.0,81.10000000000001,-9,980.0
2010,1,2,3,30,0,0,0,-11,141.36,0.866,4.9,81.10000000000001,-9,990.0
2010,1,2,4,0,0,0,0,-11,135.74,0.866,4.9,87.47,-10,990.0
2010,1,2,4,30,0,0,0,-11,130.04,0.866,4.800000000000001,87.48,-10,990.0
2010,1,2,5,0,0,0,0,-11,124.31,0.866,4.800000000000001,86.45,-10,990.0
2010,1,2,5,30,0,0,0,-11,118.61,0.866,4.9,86.46000000000001,-10,990.0
2010,1,2,6,0,0,0,0,-12,112.95,0.866,5.0,85.28,-10,990.0
2010,1,2,6,30,0,0,0,-11,107.38,0.866,5.0,85.29,-10,990.0
2010,1,2,7,0,0,0,0,-12,101.93,0.866,5.1000000000000005,82.83,-10,990.0
2010,1,2,7,30,0,0,0,-12,96.63,0.866,5.1000000000000005,82.84,-10,990.0
2010,1,2,8,0,0,0,0,-12,91.52,0.866,5.1000000000000005,79.27,-10,990.0
2010,1,2,8,30,28,173,38,-12,86.64,0.866,5.1000000000000005,79.28,-10,990.0
2010,1,2,9,0,53,444,114,-13,82.05,0.866,5.300000000000001,77.32000000000001,-10,990.0
2010,1,2,9,30,71,587,196,-13,77.79,0.866,5.300000000000001,71.49,-9,990.0
2010,1,2,10,0,82,699,276,-13,73.93,0.866,5.300000000000001,71.79,-9,990.0
2010,1,2,10,30,93,762,346,-13,70.55,0.866,5.1000000000000005,66.4,-8,990.0
2010,1,2,11,0,162,132,213,-12,67.71000000000001,0.866,5.1000000000000005,67.4,-8,990.0
2010,1,2,11,30,102,847,454,-12,65.5,0.866,4.9,67.37,-8,990.0
2010,1,2,12,0,103,873,486,-13,63.97,0.866,4.800000000000001,66.7,-8,990.0
2010,1,2,12,30,105,881,502,-13,63.190000000000005,0.866,4.800000000000001,61.72,-7,990.0
2010,1,2,13,0,105,880,502,-13,63.17,0.866,4.800000000000001,60.45,-7,990.0
2010,1,2,13,30,103,873,487,-13,63.92,0.866,4.800000000000001,60.44,-7,990.0
2010,1,2,14,0,98,860,456,-13,65.41,0.866,4.9,59.04,-7,990.0
2010,1,2,14,30,93,834,411,-13,67.59,0.866,4.9,59.04,-7,990.0
2010,1,2,15,0,85,799,353,-13,70.4,0.866,4.9,62.31,-8,990.0
2010,1,2,15,30,75,742,283,-13,73.76,0.866,4.7,62.31,-8,990.0
2010,1,2,16,0,63,657,204,-14,77.59,0.866,4.6000000000000005,65.11,-9,990.0
2010,1,2,16,30,47,524,122,-14,81.83,0.866,4.3,65.12,-9,990.0
2010,1,2,17,0,26,298,44,-14,86.41,0.866,4.1000000000000005,67.78,-10,990.0
2010,1,2,17,30,0,0,0,-14,91.28,0.866,4.0,67.81,-10,990.0
2010,1,2,18,0,0,0,0,-15,96.38,0.866,3.9000000000000004,70.89,-11,990.0
2010,1,2,18,30,0,0,0,-15,101.67,0.866,3.9000000000000004,70.91,-11,990.0
2010,1,2,19,0,0,0,0,-15,107.12,0.866,4.0,73.82000000000001,-12,990.0
2010,1,2,19,30,0,0,0,-15,112.68,0.866,4.0,73.82000000000001,-12,990.0
2010,1,2,20,0,0,0,0,-16,118.33,0.866,4.0,76.4,-13,990.0
2010,1,2,20,30,0,0,0,-16,124.03,0.866,4.0,76.4,-13,990.0
2010,1,2,21,0,0,0,0,-16,129.75,0.866,4.0,78.7,-14,990.0
2010,1,2,21,30,0,0,0,-16,135.45,0.866,4.0,78.68,-14,990.0
2010,1,2,22,0,0,0,0,-17,141.08,0.866,4.0,75.67,-14,990.0
2010,1,2,22,30,0,0,0,-17,146.54,0.866,4.0,75.66,-14,990.0
2010,1,2,23,0,0,0,0,-17,151.71,0.866,4.0,81.42,-15,990.0
2010,1,2,23,30,0,0,0,-17,156.37,0.866,3.9000000000000004,74.99,-14,990.0
2010,1,3,0,0,0,0,0,-17,160.1,0.866,3.8000000000000003,76.83,-14,990.0
2010,1,3,0,30,0,0,0,-17,162.29,0.866,3.7,76.83,-14,990.0
2010,1,3,1,0,0,0,0,-16,162.36,0.866,3.6,78.85000000000001,-14,990.0
2010,1,3,1,30,0,0,0,-16,160.27,0.866,3.5,78.86,-14,990.0
2010,1,3,2,0,0,0,0,-16,156.61,0.866,3.5,80.64,-14,990.0
2010,1,3,2,30,0,0,0,-16,151.99,0.866,3.4000000000000004,80.65,-14,990.0
2010,1,3,3,0,0,0,0,-16,146.84,0.866,3.4000000000000004,82.04,-14,990.0
2010,1,3,3,30,0,0,0,-16,141.39000000000001,0.866,3.2,82.03,-14,990.0
2010,1,3,4,0,0,0,0,-16,135.77,0.866,3.1,81.92,-14,990.0
2010,1,3,4,30,0,0,0,-16,130.07,0.866,3.0,81.92,-14,990.0
2010,1,3,5,0,0,0,0,-16,124.35000000000001,0.866,2.9000000000000004,87.47,-15,990.0
2010,1,3,5,30,0,0,0,-16,118.64,0.866,2.9000000000000004,87.47,-15,990.0
2010,1,3,6,0,0,0,0,-16,112.98,0.866,2.9000000000000004,85.36,-15,990.0
2010,1,3,6,30,0,0,0,-16,107.41,0.866,2.8000000000000003,85.36,-15,990.0
2010,1,3,7,0,0,0,0,-17,101.96000000000001,0.866,2.8000000000000003,83.87,-15,990.0
2010,1,3,7,30,0,0,0,-17,96.65,0.866,2.8000000000000003,83.87,-15,990.0
2010,1,3,8,0,0,0,0,-17,91.53,0.866,2.8000000000000003,83.48,-15,990.0
2010,1,3,8,30,24,298,42,-17,86.64,0.866,3.0,76.9,-14,990.0
2010,1,3,9,0,47,512,117,-16,82.04,0.866,3.3000000000000003,77.46000000000001,-13,990.0
2010,1,3,9,30,63,645,199,-16,77.77,0.866,3.4000000000000004,71.44,-12,990.0
2010,1,3,10,0,110,59,126,-15,73.91,0.866,3.5,72.04,-11,990.0
2010,1,3,10,30,139,153,190,-15,70.51,0.866,3.7,66.53,-10,990.0
2010,1,3,11,0,104,784,402,-13,67.66,0.866,3.9000000000000004,68.44,-9,990.0
2010,1,3,11,30,181,167,250,-13,65.44,0.866,4.1000000000000005,63.29,-8,990.0
2010,1,3,12,0,119,813,477,-12,63.9,0.866,4.3,63.96,-7,990.0
2010,1,3,12,30,121,821,493,-12,63.1,0.866,4.5,63.940000000000005,-7,990.0
2010,1,3,13,0,113,843,495,-11,63.07,0.866,4.7,68.25,-7,990.0
2010,1,3,13,30,112,834,480,-11,63.800000000000004,0.866,4.7,63.22,-6,990.0
2010,1,3,14,0,114,796,447,-11,65.29,0.866,4.800000000000001,67.09,-6,980.0
2010,1,3,14,30,108,767,402,-11,67.46000000000001,0.866,4.800000000000001,67.09,-6,980.0
2010,1,3,15,0,103,708,342,-10,70.26,0.866,4.9,70.98,-6,990.0
2010,1,3,15,30,91,645,273,-10,73.62,0.866,4.800000000000001,70.98,-6,990.0
2010,1,3,16,0,80,528,195,-9,77.45,0.866,4.7,74.88,-6,990.0
2010,1,3,16,30,59,390,115,-9,81.69,0.866,4.5,74.88,-6,990.0
2010,1,3,17,0,31,153,41,-9,86.27,0.866,4.4,82.48,-7,990.0
2010,1,3,17,30,0,0,0,-9,91.13,0.866,4.5,82.48,-7,990.0
2010,1,3,18,0,0,0,0,-9,96.23,0.866,4.7,82.86,-7,990.0
