Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2006,1,1,0,0,0,0,0,-3,160.36,0.152,1.2000000000000002,99.42,-3,970.0
2006,1,1,0,30,0,0,0,-3,162.51,0.152,1.1,99.42,-3,970.0
2006,1,1,1,0,0,0,0,-3,162.5,0.152,1.1,97.56,-3,970.0
2006,1,1,1,30,0,0,0,-3,160.34,0.152,1.1,97.57000000000001,-3,970.0
2006,1,1,2,0,0,0,0,-3,156.62,0.152,1.1,98.26,-3,970.0
2006,1,1,2,30,0,0,0,-3,151.97,0.152,1.1,91.27,-2,970.0
2006,1,1,3,0,0,0,0,-3,146.79,0.152,1.1,91.66,-2,970.0
2006,1,1,3,30,0,0,0,-3,141.33,0.152,1.1,91.66,-2,970.0
2006,1,1,4,0,0,0,0,-3,135.7,0.152,1.2000000000000002,92.01,-2,970.0
2006,1,1,4,30,0,0,0,-3,130.0,0.152,1.2000000000000002,92.02,-2,970.0
2006,1,1,5,0,0,0,0,-3,124.27,0.152,1.4000000000000001,91.95,-2,970.0
2006,1,1,5,30,0,0,0,-3,118.57000000000001,0.152,1.5,91.97,-2,980.0
2006,1,1,6,0,0,0,0,-3,112.92,0.152,1.6,92.85000000000001,-2,980.0
2006,1,1,6,30,0,0,0,-3,107.35000000000001,0.152,1.8,92.84,-2,980.0
2006,1,1,7,0,0,0,0,-2,101.9,0.152,2.0,94.03,-2,980.0
2006,1,1,7,30,0,0,0,-2,96.61,0.152,2.4000000000000004,87.38,-1,980.0
2006,1,1,8,0,0,0,0,-2,91.51,0.152,2.8000000000000003,89.9,-1,980.0
2006,1,1,8,30,21,24,23,-2,86.63,0.152,3.3000000000000003,83.60000000000001,0,980.0
2006,1,1,9,0,51,91,64,-1,82.05,0.152,3.9000000000000004,90.17,0,980.0
2006,1,1,9,30,83,119,109,-1,77.8,0.152,3.9000000000000004,90.17,0,980.0
2006,1,1,10,0,111,143,151,0,73.95,0.152,3.9000000000000004,89.96000000000001,1,980.0
2006,1,1,10,30,131,39,144,0,70.58,0.152,3.9000000000000004,83.73,2,980.0
2006,1,1,11,0,120,0,120,0,67.76,0.152,4.0,81.84,3,980.0
2006,1,1,11,30,141,456,330,0,65.56,0.152,4.1000000000000005,81.8,3,970.0
2006,1,1,12,0,161,433,351,0,64.05,0.152,4.2,78.15,4,970.0
2006,1,1,12,30,108,658,404,0,63.27,0.152,4.4,78.12,4,970.0
2006,1,1,13,0,200,133,260,0,63.27,0.152,4.6000000000000005,80.26,4,970.0
2006,1,1,13,30,189,76,222,0,64.03,0.152,4.6000000000000005,80.23,4,970.0
2006,1,1,14,0,160,24,170,1,65.53,0.152,4.800000000000001,76.84,5,970.0
2006,1,1,14,30,153,45,170,1,67.72,0.152,4.9,82.38,4,970.0
2006,1,1,15,0,139,148,189,1,70.53,0.152,5.1000000000000005,82.41,4,970.0
2006,1,1,15,30,43,0,43,1,73.89,0.152,5.2,82.4,4,970.0
2006,1,1,16,0,82,79,99,1,77.73,0.152,5.4,81.38,4,970.0
2006,1,1,16,30,52,33,57,1,81.97,0.152,5.5,87.31,3,970.0
2006,1,1,17,0,18,0,18,0,86.55,0.152,5.6000000000000005,86.60000000000001,3,970.0
2006,1,1,17,30,0,0,0,0,91.42,0.152,5.6000000000000005,86.59,3,970.0
2006,1,1,18,0,0,0,0,1,96.52,0.152,5.7,87.36,3,970.0
2006,1,1,18,30,0,0,0,1,101.81,0.152,5.6000000000000005,87.35000000000001,3,970.0
2006,1,1,19,0,0,0,0,1,107.26,0.152,5.5,88.86,3,970.0
2006,1,1,19,30,0,0,0,1,112.82000000000001,0.152,5.4,88.85000000000001,3,970.0
2006,1,1,20,0,0,0,0,1,118.47,0.152,5.300000000000001,84.95,4,970.0
2006,1,1,20,30,0,0,0,1,124.17,0.152,5.1000000000000005,84.93,4,970.0
2006,1,1,21,0,0,0,0,2,129.9,0.152,5.1000000000000005,87.65,4,970.0
2006,1,1,21,30,0,0,0,2,135.6,0.152,5.1000000000000005,87.63,4,970.0
2006,1,1,22,0,0,0,0,2,141.22,0.152,5.300000000000001,90.74,4,970.0
2006,1,1,22,30,0,0,0,2,146.69,0.152,5.300000000000001,90.71000000000001,4,970.0
2006,1,1,23,0,0,0,0,3,151.86,0.152,5.300000000000001,88.51,5,970.0
2006,1,1,23,30,0,0,0,3,156.51,0.152,5.1000000000000005,88.47,5,970.0
2006,1,2,0,0,0,0,0,4,160.23,0.152,5.0,94.02,5,970.0
2006,1,2,0,30,0,0,0,4,162.41,0.152,4.800000000000001,93.99,5,970.0
