Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,948878,-,-,-,40.21,-85.38,-5,287,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2004,1,1,0,0,0,0,0,-2,160.42000000000002,0.14,0.9,81.38,0,990.0
2004,1,1,0,30,0,0,0,-2,162.56,0.14,1.0,81.39,0,990.0
2004,1,1,1,0,0,0,0,-2,162.53,0.14,1.1,81.85000000000001,0,990.0
2004,1,1,1,30,0,0,0,-2,160.35,0.14,1.2000000000000002,81.87,0,990.0
2004,1,1,2,0,0,0,0,-2,156.62,0.14,1.3,83.18,0,990.0
2004,1,1,2,30,0,0,0,-2,151.96,0.14,1.3,83.18,0,990.0
2004,1,1,3,0,0,0,0,-2,146.78,0.14,1.3,91.47,-1,990.0
2004,1,1,3,30,0,0,0,-2,141.31,0.14,1.3,91.46000000000001,-1,990.0
2004,1,1,4,0,0,0,0,-1,135.68,0.14,1.4000000000000001,93.60000000000001,-1,990.0
2004,1,1,4,30,0,0,0,-1,129.98,0.14,1.4000000000000001,93.60000000000001,-1,990.0
2004,1,1,5,0,0,0,0,-1,124.25,0.14,1.5,95.83,-1,990.0
2004,1,1,5,30,0,0,0,-1,118.55,0.14,1.6,95.83,-1,990.0
2004,1,1,6,0,0,0,0,-1,112.9,0.14,1.7000000000000002,98.24000000000001,-1,990.0
2004,1,1,6,30,0,0,0,-1,107.33,0.14,1.8,98.23,-1,990.0
2004,1,1,7,0,0,0,0,-1,101.89,0.14,2.0,100.0,-1,990.0
2004,1,1,7,30,0,0,0,0,96.60000000000001,0.14,2.5,94.11,0,990.0
2004,1,1,8,0,0,0,0,0,91.5,0.14,3.1,98.11,0,990.0
2004,1,1,8,30,23,247,37,0,86.63,0.14,3.6,98.13,0,990.0
2004,1,1,9,0,49,161,72,0,82.04,0.14,4.1000000000000005,97.32000000000001,1,990.0
2004,1,1,9,30,59,452,155,0,77.8,0.14,4.1000000000000005,97.3,1,990.0
2004,1,1,10,0,76,614,246,1,73.96000000000001,0.14,4.3,98.12,2,990.0
2004,1,1,10,30,137,82,164,1,70.60000000000001,0.14,4.5,91.34,3,990.0
2004,1,1,11,0,158,212,238,2,67.78,0.14,4.7,90.96000000000001,4,990.0
2004,1,1,11,30,159,24,169,2,65.59,0.14,4.7,90.88,4,990.0
2004,1,1,12,0,170,22,180,3,64.08,0.14,4.800000000000001,89.19,5,980.0
2004,1,1,12,30,83,0,83,3,63.31,0.14,4.800000000000001,89.11,5,980.0
2004,1,1,13,0,63,0,63,3,63.31,0.14,4.9,86.42,6,980.0
2004,1,1,13,30,153,5,155,3,64.08,0.14,4.9,86.36,6,980.0
2004,1,1,14,0,155,17,162,4,65.58,0.14,4.9,88.5,6,980.0
2004,1,1,14,30,160,181,229,4,67.78,0.14,4.7,88.49,6,980.0
2004,1,1,15,0,135,63,156,4,70.59,0.14,4.6000000000000005,89.10000000000001,6,980.0
2004,1,1,15,30,67,0,67,4,73.96000000000001,0.14,4.4,89.08,6,980.0
2004,1,1,16,0,51,0,51,4,77.8,0.14,4.3,87.11,6,980.0
2004,1,1,16,30,29,0,29,4,82.04,0.14,4.5,87.09,6,980.0
2004,1,1,17,0,10,0,10,3,86.62,0.14,4.800000000000001,86.22,6,980.0
2004,1,1,17,30,0,0,0,3,91.49,0.14,5.0,86.17,6,980.0
2004,1,1,18,0,0,0,0,4,96.59,0.14,5.300000000000001,87.92,6,980.0
2004,1,1,18,30,0,0,0,4,101.88,0.14,5.4,87.88,6,980.0
2004,1,1,19,0,0,0,0,4,107.33,0.14,5.5,90.39,6,980.0
2004,1,1,19,30,0,0,0,4,112.89,0.14,5.7,90.38,6,980.0
2004,1,1,20,0,0,0,0,5,118.54,0.14,6.0,94.7,6,980.0
2004,1,1,20,30,0,0,0,5,124.24000000000001,0.14,6.2,94.68,6,980.0
2004,1,1,21,0,0,0,0,5,129.97,0.14,6.4,99.38,6,980.0
2004,1,1,21,30,0,0,0,5,135.67000000000002,0.14,6.6000000000000005,99.38,6,980.0
2004,1,1,22,0,0,0,0,6,141.29,0.14,6.800000000000001,100.0,6,980.0
2004,1,1,22,30,0,0,0,6,146.76,0.14,6.1000000000000005,100.0,6,980.0
2004,1,1,23,0,0,0,0,6,151.93,0.14,5.4,100.0,6,980.0
2004,1,1,23,30,0,0,0,6,156.58,0.14,5.5,100.0,6,980.0
2004,1,2,0,0,0,0,0,7,160.3,0.14,5.7,100.0,7,980.0
